,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,ID,compound,neg,neu,pos
20,21,spotify:track:5GAdMAL3tRJkVN1HtwohK2,"Mc Don Juan, Maiara & Maraisa",Vai Ter Que Aguentar,GR6 Music,18,21,31,245032,5GAdMAL3tRJkVN1HtwohK2,-0.9355,0.051,0.949,0.0
21,22,spotify:track:5PNvgiKSwMdjBsDsgFCFLX,"Maverick Sabre, Jorja Smith, Vintage Culture, Slow Motion",Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix,Spinnin' Deep,12,22,90,241090,5PNvgiKSwMdjBsDsgFCFLX,0.863,0.054,0.872,0.074
22,23,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,Republic Records,17,23,187,239938,0VjIjW4GlUZAMYd2vXMi3b,0.0,0.0,1.0,0.0
23,24,spotify:track:146Vb458Y5RbqEa0fYFPzm,Felipe Araújo,Mentira - Ao Vivo,Universal Music Ltda.,11,25,212,238110,146Vb458Y5RbqEa0fYFPzm,0.0,0.0,1.0,0.0
24,25,spotify:track:5LpLYzpV0HWKI2DlPmNywg,"Wesley Safadão, Zé Neto & Cristiano",Despedida - Ao Vivo,Som Livre,15,26,90,235088,5LpLYzpV0HWKI2DlPmNywg,-0.9388,0.049,0.951,0.0
25,26,spotify:track:0SJtvFn4vqgJPscSbEPaql,"Maiara & Maraisa, Dilsinho",Libera Ela - Ao Vivo,Som Livre,16,27,76,233169,0SJtvFn4vqgJPscSbEPaql,0.958,0.0,0.939,0.061
26,27,spotify:track:7eJMfftS33KTjuF7lTsMCx,"Powfu, beabadoobee",death bed (coffee for your head),Columbia,13,24,115,233150,7eJMfftS33KTjuF7lTsMCx,0.9925,0.033,0.859,0.108
27,28,spotify:track:6nI98wtHOJAYSASq22TCYu,Luan Santana,água com açúcar - ao vivo,Som Livre,3,28,108,223261,6nI98wtHOJAYSASq22TCYu,0.9809,0.018,0.859,0.123
28,29,spotify:track:28atBekPVlTdnU4M9Z7udd,"Dilsinho, Luísa Sonza, Malibu",Não Vai Embora,Malibu Studios,25,29,55,218641,28atBekPVlTdnU4M9Z7udd,-0.8105,0.02,0.98,0.0
29,30,spotify:track:5L8ZEyIdZ2KE4Wf51SsuOF,Gustavo Mioto,Com Ou Sem Mim - Ao Vivo,Universal Music Ltda.,5,30,223,207687,5L8ZEyIdZ2KE4Wf51SsuOF,0.8541,0.0,0.963,0.037
30,31,spotify:track:4j2bK4fnc2s6GyVmhJsJhk,Henrique & Juliano,Briga Feia - Ao Vivo,Virgin Music Label And Artist Services (S&D),21,32,202,205320,4j2bK4fnc2s6GyVmhJsJhk,-0.5267,0.018,0.982,0.0
31,32,spotify:track:2PWjKmjyTZeDpmOUa3a5da,Jorge & Mateus,Cheirosa - Ao Vivo,Som Livre,3,33,265,204775,2PWjKmjyTZeDpmOUa3a5da,-0.5267,0.02,0.98,0.0
32,33,spotify:track:1rgnBhdG2JDFTbYkYRZAku,Tones And I,Dance Monkey,Elektra (NEK),5,31,283,203449,1rgnBhdG2JDFTbYkYRZAku,0.0387,0.023,0.946,0.03
33,34,spotify:track:23zmMwD99ROi9yhxqMxWil,"João Bosco & Vinicius, Matheus",Segunda Taça - Ao Vivo,João Bosco & Vinicius,19,35,132,196660,23zmMwD99ROi9yhxqMxWil,0.0,0.0,1.0,0.0
34,35,spotify:track:0GrEqRHf5FioT1hOB8PBxZ,Marília Mendonça,Vira Homem,Som Livre,22,34,62,195365,0GrEqRHf5FioT1hOB8PBxZ,0.6808,0.009,0.954,0.037
35,36,spotify:track:466cKvZn1j45IpxDdYZqdA,Drake,Toosie Slide,OVO,23,37,90,194241,466cKvZn1j45IpxDdYZqdA,-0.4516,0.115,0.764,0.121
36,37,spotify:track:1uryupl9hqVZYurJwH4G9k,Guilherme & Benuto,3 Batidas - Ao Vivo,Sony Music Entertainment,8,39,312,193008,1uryupl9hqVZYurJwH4G9k,0.0,0.083,0.856,0.061
37,38,spotify:track:6UelLqGlWMcVH1E5c4H7lY,Harry Styles,Watermelon Sugar,Columbia,38,41,141,192230,6UelLqGlWMcVH1E5c4H7lY,0.9584,0.0,0.912,0.088
38,39,spotify:track:1Nmcs8zk7LfcvHRgLtTM5J,"Orochi, Papatinho",Amor de Fim de Noite,Mainstreet Records,26,36,228,191358,1Nmcs8zk7LfcvHRgLtTM5J,0.9948,0.004,0.908,0.088
39,40,spotify:track:7ju97lgwC2rKQ6wwsf9no9,"Lady Gaga, Ariana Grande",Rain On Me (with Ariana Grande),Interscope,1,40,41,188989,7ju97lgwC2rKQ6wwsf9no9,0.9986,0.037,0.867,0.095
40,41,spotify:track:2MOq63fxuFLYQM3CsDcFs1,GIULIA BE,menina solta,WM Brazil,10,38,268,188586,2MOq63fxuFLYQM3CsDcFs1,0.2244,0.015,0.973,0.013
41,42,spotify:track:3oqC4Ta40ft6NnTJwcUTdi,"Rashid, Lukinhas, Emicida",Pipa Voada (feat. Emicida),Sony Music Entertainment,39,42,116,188477,3oqC4Ta40ft6NnTJwcUTdi,0.0,0.0,1.0,0.0
42,43,spotify:track:2Ou6UYuUbNyqwXxRDSeFRf,Maiara & Maraisa,Aí Eu Bebo - Ao Vivo,Som Livre,13,45,258,183942,2Ou6UYuUbNyqwXxRDSeFRf,0.0,0.0,1.0,0.0
43,44,spotify:track:2PqPSf3gtTED79rWGwVtYg,Diego & Victor Hugo,Áudio - Ao Vivo em Brasília,Sony Music Entertainment,23,43,355,183928,2PqPSf3gtTED79rWGwVtYg,0.0,0.0,1.0,0.0
44,45,spotify:track:3GmJxfnUDrIs1iCfKUELFz,Marília Mendonça,Supera - Ao Vivo,Som Livre,1,44,321,180110,3GmJxfnUDrIs1iCfKUELFz,0.8402,0.0,0.964,0.036
45,46,spotify:track:08Sd5vVcIH3uKeAiaJdoYj,Lauana Prado,Viva Voz - Ao Vivo Em São Paulo / 2019,Universal Music Ltda.,33,46,118,176540,08Sd5vVcIH3uKeAiaJdoYj,0.8625,0.038,0.858,0.104
46,47,spotify:track:5yaXBGNko8lmFSOvKWo99j,Matheus & Kauan,Então Toma - Ao Vivo,Universal Music Ltda.,34,48,83,172492,5yaXBGNko8lmFSOvKWo99j,0.0,0.0,1.0,0.0
47,48,spotify:track:2Q9TaUXNM4mNSCgJjbmsJe,Zé Neto & Cristiano,Bebi Minha Bicicleta (Coração Falido) - Ao Vivo,Som Livre,4,49,216,170764,2Q9TaUXNM4mNSCgJjbmsJe,0.0,0.0,1.0,0.0
48,49,spotify:track:4lKuzrdZrJuCAedbIslF3A,"PEDRO SAMPAIO, Felipe Original, JS o Mão de Ouro",SENTADÃO,WM Brazil,2,47,223,169994,4lKuzrdZrJuCAedbIslF3A,0.5696,0.06,0.867,0.073
49,50,spotify:track:4p8pEdPYOQLzJUKYrLOacy,"WC no Beat, PEDRO SAMPAIO, FP do Trem Bala",BALANÇA (feat. Pedro Sampaio),Sony Music Entertainment,8,50,153,169609,4p8pEdPYOQLzJUKYrLOacy,-0.5803,0.018,0.982,0.0
50,51,spotify:track:017PF4Q3l4DBUiWoXk4OWT,Dua Lipa,Break My Heart,Warner Records,8,51,98,161861,017PF4Q3l4DBUiWoXk4OWT,0.9992,0.065,0.698,0.236
51,52,spotify:track:2ptHQBO7TQhEkXOeK9ST59,"Grupo Menos É Mais, Di Propósito, Vou Zuar",Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo,Som Livre,50,52,29,157527,2ptHQBO7TQhEkXOeK9ST59,0.0,0.0,1.0,0.0
52,53,spotify:track:63SHcJzckFykS8faA5zojY,"MC Ingryd, DJ Henrique da VK",Vem Me Satisfazer,MC Ingryd,4,54,211,145864,63SHcJzckFykS8faA5zojY,-0.9718,0.066,0.934,0.0
53,54,spotify:track:5n8Y78Pl5q8lqS7sJP61qw,Diego & Arnaldo,Relógio Parado (Ao Vivo),Sony Music Entertainment,32,53,259,145824,5n8Y78Pl5q8lqS7sJP61qw,0.0,0.0,1.0,0.0
54,55,spotify:track:7ytR5pFWmSjzHJIeQkgog4,"DaBaby, Roddy Ricch",ROCKSTAR (feat. Roddy Ricch),South Coast Music Group/Interscope Records,55,56,54,143801,7ytR5pFWmSjzHJIeQkgog4,-0.7983,0.088,0.861,0.051
55,56,spotify:track:0DWUfq7vSAArkz82XHnuGm,"WC no Beat, LUDMILLA, Vitão",SEM LIMITES,Sony Music Entertainment,50,57,27,142388,0DWUfq7vSAArkz82XHnuGm,-0.6472,0.03,0.955,0.015
56,57,spotify:track:79BHjj4YkvbpOlMvG6wf3n,Luan Santana,boa memória - ao vivo,Som Livre,26,55,81,141259,79BHjj4YkvbpOlMvG6wf3n,0.6808,0.019,0.946,0.035
57,58,spotify:track:1GWUiFYLYEapxYHnASyOud,Wesley Safadão,Não Valeu,Som Livre,36,59,48,139819,1GWUiFYLYEapxYHnASyOud,-0.9905,0.126,0.874,0.0
58,59,spotify:track:25usEf5iGk9HL0LM9VTxue,"Jovem Dionisio, Vintage Culture, Future Class",Pontos de Exclamação - Vintage Culture & Future Class Remix,Sony Music Entertainment,55,58,18,138071,25usEf5iGk9HL0LM9VTxue,0.7717,0.0,0.955,0.045
59,60,spotify:track:6QwFUcPc5nhsqZuhXUYtV7,Jorge & Mateus,Tijolão - Ao Vivo,Som Livre,1,61,405,135536,6QwFUcPc5nhsqZuhXUYtV7,0.0,0.0,1.0,0.0
60,61,spotify:track:0h5iRD8nlDtcn4rwbZzNgg,MC Kevinho,Te gusta,WM Brazil,60,60,26,132592,0h5iRD8nlDtcn4rwbZzNgg,0.0,0.0,1.0,0.0
61,62,spotify:track:7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Someone You Loved,Vertigo Berlin,54,62,308,128810,7qEHsqek33rTcFNT9PFqLf,0.0,0.0,1.0,0.0
62,63,spotify:track:7DmZMqXYgQ1oI3z3bGUEbi,GIULIA BE,(não) era amor,WM Brazil,40,63,86,128659,7DmZMqXYgQ1oI3z3bGUEbi,0.9964,0.0,0.848,0.152
63,64,spotify:track:12v6LfkX9YIR3uLefIAAYZ,Mc Jacaré,Comprei um Lança,Mc Jacare / Los Pantchos,62,64,9,128529,12v6LfkX9YIR3uLefIAAYZ,-0.8807,0.041,0.959,0.0
64,65,spotify:track:260n4ECk9j4IEvTAVBYojl,Matheus & Kauan,Nem Doeu - Ao Vivo,Universal Music Ltda.,55,65,34,127418,260n4ECk9j4IEvTAVBYojl,-0.5267,0.015,0.985,0.0
65,66,spotify:track:5fY9bVl1Wj4PIM3wnduWop,Marília Mendonça,Serenata - Ao Vivo,Som Livre,14,67,412,125780,5fY9bVl1Wj4PIM3wnduWop,0.0,0.0,1.0,0.0
66,67,spotify:track:15k1TDabqSEmyXOwMq9RM7,Jonas Esticado,Investe Em Mim,Som Livre,65,66,5,121645,15k1TDabqSEmyXOwMq9RM7,0.0,0.0,1.0,0.0
67,68,spotify:track:3dPvQLKl42dMYWV4LWRTLK,Os Barões Da Pisadinha,Tá Rocheda,Sony Music Entertainment,52,70,127,120918,3dPvQLKl42dMYWV4LWRTLK,-0.7959,0.036,0.964,0.0
68,69,spotify:track:3ZROq16fQ1o2dWEGkHPHkJ,"Yasmin Santos, Wesley Safadão",Saudade em Gotas (feat. Wesley Safadão) - Ao Vivo,Sony Music Entertainment,30,68,289,119100,3ZROq16fQ1o2dWEGkHPHkJ,0.0,0.0,1.0,0.0
69,70,spotify:track:3056x1XkmICnQmji68rrft,"Murilo Huff, Henrique & Juliano",Desejando Eu (Ao Vivo),Artinvox,54,74,41,118885,3056x1XkmICnQmji68rrft,0.0,0.0,1.0,0.0
70,71,spotify:track:2uhBCMHwS3SATOHIgM2KPF,Zé Neto & Cristiano,Textão - Ao Vivo,Som Livre,44,71,125,118632,2uhBCMHwS3SATOHIgM2KPF,0.0,0.0,1.0,0.0
71,72,spotify:track:62aP9fBQKYKxi7PDXwcUAS,"Surf Mesa, Emilee",ily (i love you baby) (feat. Emilee),Astralwerks,65,69,52,117685,62aP9fBQKYKxi7PDXwcUAS,0.9784,0.079,0.78,0.141
72,73,spotify:track:4x8XaoLvpo6kd51PZD16RK,"Dilsinho, Henrique & Juliano",Sogra - Ao Vivo,Sony Music Entertainment,67,72,24,115629,4x8XaoLvpo6kd51PZD16RK,0.0,0.0,1.0,0.0
73,74,spotify:track:1xQ6trAsedVPCdbtDAmk0c,"Jawsh 685, Jason Derulo",Savage Love (Laxed - Siren Beat),Columbia,73,73,10,115550,1xQ6trAsedVPCdbtDAmk0c,0.9954,0.165,0.583,0.252
74,75,spotify:track:17Ryox5vWKp92IDW87C5PI,Gusttavo Lima,Quem Traiu Levou - Ao Vivo,Sony Music Entertainment,14,76,294,113404,17Ryox5vWKp92IDW87C5PI,-0.1531,0.025,0.96,0.015
75,76,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,Roddy Ricch,The Box,Atlantic Records,26,75,173,111625,0nbXyq5TXYPCO7pr3N8S4I,-0.9883,0.118,0.814,0.068
76,77,spotify:track:5JKaHAt4atuNoLqpyDgbyK,"Pineapple StormTv, Froid, Xamã, Dk 47, Chris MC, Cynthia Luz, Luccas Carlos, Hunter",Poesia Acústica - Paris,Pineapple StormTV,68,78,104,110902,5JKaHAt4atuNoLqpyDgbyK,0.9917,0.006,0.947,0.047
77,78,spotify:track:6jcGoHrqfRW6fI2I6xtwBQ,MC Marks,Deus é por nós,WM Brazil,77,77,17,109919,6jcGoHrqfRW6fI2I6xtwBQ,-0.5267,0.01,0.99,0.0
78,79,spotify:track:1AfNdxHdE4OLcnQUyC6j3i,"MC JottaPê, MC Kekel, MC Kevinho",Eterna Sacanagem,KondZilla Records,19,80,258,108002,1AfNdxHdE4OLcnQUyC6j3i,0.9832,0.008,0.919,0.073
79,80,spotify:track:48CAeajgzcGJaVUSsXd7h0,"Guilherme & Benuto, Israel & Rodolffo",Declaração pro Bar - Ao Vivo,Sony Music Entertainment,53,79,137,107990,48CAeajgzcGJaVUSsXd7h0,0.6124,0.0,0.977,0.023
80,81,spotify:track:7sYAS4CpbV90oSemgaEQat,"Alok, Dynoro",On & On,Columbia/B1 Recordings,51,81,222,107728,7sYAS4CpbV90oSemgaEQat,0.9986,0.018,0.712,0.271
81,82,spotify:track:7ArNH109yIfwIquJ535fsi,"Marcos & Belutti, Gaab",Certo e Duvidoso (feat. Gaab) - Ao Vivo,Sony Music Entertainment,55,82,155,106589,7ArNH109yIfwIquJ535fsi,0.9776,0.0,0.936,0.064
82,83,spotify:track:3HXLUh9lzSrSLvrvLk2LjC,Henrique & Juliano,Se Eu Fosse Você - Ao Vivo,Virgin Music Label And Artist Services (S&D),61,88,151,105877,3HXLUh9lzSrSLvrvLk2LjC,0.0,0.0,1.0,0.0
83,84,spotify:track:6v3KW9xbzN5yKLt9YKDYA2,"Shawn Mendes, Camila Cabello",Señorita,Island Records,2,83,377,105157,6v3KW9xbzN5yKLt9YKDYA2,0.9988,0.033,0.724,0.244
84,85,spotify:track:13Rf6RaZT13TW4xLQR3MQr,"Pineapple StormTv, MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Salve Malak, Hunter",Poesia Acústica #6: Era uma Vez,Pineapple StormTV,14,84,554,104603,13Rf6RaZT13TW4xLQR3MQr,-0.9606,0.033,0.948,0.018
85,86,spotify:track:6gBFPUFcJLzWGx4lenP6h2,Travis Scott,goosebumps,Epic/Grand Hustle,32,87,122,103654,6gBFPUFcJLzWGx4lenP6h2,0.0,0.0,1.0,0.0
86,87,spotify:track:2rRA0VNb8RcaUMAmgWFoCL,"Yasmin Santos, Marília Mendonça",Para Pensa e Volta (feat. Marília Mendonça) - Ao Vivo,Sony Music Entertainment,19,94,370,103322,2rRA0VNb8RcaUMAmgWFoCL,0.0,0.0,1.0,0.0
87,88,spotify:track:7qpXCkcr3Zj4LDvdiWryns,Diego & Victor Hugo,Erro Antigo - Ao Vivo,Sony Music Entertainment,53,86,160,102612,7qpXCkcr3Zj4LDvdiWryns,0.0,0.0,1.0,0.0
88,89,spotify:track:4HBZA5flZLE435QTztThqH,"Ariana Grande, Justin Bieber",Stuck with U (with Justin Bieber),"Ariana Grande & Justin Bieber ""Stuck With U""- Charity",15,85,55,102028,4HBZA5flZLE435QTztThqH,-0.9952,0.197,0.726,0.078
89,90,spotify:track:5RqR4ZCCKJDcBLIn4sih9l,StaySolidRocky,Party Girl,Columbia,83,90,26,101974,5RqR4ZCCKJDcBLIn4sih9l,0.9989,0.069,0.661,0.27
90,91,spotify:track:2TR917wkDeRvwTE5cSfZFf,"Humberto & Ronaldo, Matheus & Kauan",Tchau Brigado - Ao Vivo,Humberto e Ronaldo,46,99,182,101035,2TR917wkDeRvwTE5cSfZFf,0.0,0.0,1.0,0.0
91,92,spotify:track:7Gk5OrMYaMRtT2JmgJVAfk,"ANAVITÓRIA, Vitor Kley",Pupila,Universal Music Ltda.,14,89,363,100718,7Gk5OrMYaMRtT2JmgJVAfk,-0.5349,0.007,0.993,0.0
92,93,spotify:track:2cWCwWJTozhsGxmvrJJaXn,"Recayd Mob, Dfideliz, MC Igu, Jé Santiago, Derek",Mlks de Sp,Recayd Mob,61,93,26,100365,2cWCwWJTozhsGxmvrJJaXn,-0.9663,0.054,0.931,0.015
93,94,spotify:track:22rcaYTa2UgcLCbeO0NoNj,"Priscilla Alcantara, Whindersson Nunes",Girassol,Sony Music Entertainment,5,91,203,99888,22rcaYTa2UgcLCbeO0NoNj,0.0,0.0,1.0,0.0
94,95,spotify:track:5U28PY9MekLyCBYtLHGQpe,Melim,Meu Abrigo,Universal Music Ltda.,1,92,769,99832,5U28PY9MekLyCBYtLHGQpe,0.9022,0.04,0.886,0.074
95,96,spotify:track:7vpGKEUPrA4UEsS4o4W1tP,Pabllo Vittar,Amor de Que,Sony Music Entertainment,10,96,244,98094,7vpGKEUPrA4UEsS4o4W1tP,0.995,0.032,0.792,0.176
96,97,spotify:track:7CHi4DtfK4heMlQaudCuHK,"MEDUZA, Becky Hill, Goodboys",Lose Control,Virgin,53,97,209,98002,7CHi4DtfK4heMlQaudCuHK,0.9626,0.137,0.714,0.149
97,98,spotify:track:2rRJrJEo19S2J82BDsQ3F7,Trevor Daniel,Falling,Alamo,51,100,202,96690,2rRJrJEo19S2J82BDsQ3F7,-0.9673,0.146,0.819,0.035
98,99,spotify:track:6hqJJY6rwAUS2zl9FsCQQH,Dilsinho,Deixa pra Amanhã - Ao Vivo,Sony Music Entertainment,53,103,65,96689,6hqJJY6rwAUS2zl9FsCQQH,0.4215,0.016,0.956,0.028
99,100,spotify:track:3VQF7gLCASQQ3lQkOnFBhz,"Mila, MC JottaPê",O Amor Que Tu Perdeu,KondZilla,61,101,68,96484,3VQF7gLCASQQ3lQkOnFBhz,0.5042,0.019,0.961,0.02
100,101,spotify:track:7k4t7uLgtOxPwTpFmtJNTY,"KAROL G, Nicki Minaj",Tusa,TUSA - Karol G & Nicki Minaj,38,98,180,95972,7k4t7uLgtOxPwTpFmtJNTY,-0.8339,0.053,0.908,0.04
101,102,spotify:track:3MkdA6vwF0ifRl86yzTlJW,Matuê,Kenny G,Sony Music Entertainment,5,104,301,95525,3MkdA6vwF0ifRl86yzTlJW,0.8732,0.048,0.888,0.064
102,103,spotify:track:5MArTXEVyKBwoodjdy04fk,"Zé Felipe, Gusttavo Lima",Tiro Certo - Ao Vivo,Som Livre,14,112,384,94900,5MArTXEVyKBwoodjdy04fk,0.9081,0.0,0.954,0.046
103,104,spotify:track:0v8OKUrqZGoEbgEUXScRSQ,"Alok, THRDL!FE",Hear Me Tonight,Columbia/B1 Recordings,55,105,64,94624,0v8OKUrqZGoEbgEUXScRSQ,0.9952,0.0,0.796,0.204
104,105,spotify:track:21jGcNKet2qwijlDFuPiPb,Post Malone,Circles,Republic Records,32,106,307,93801,21jGcNKet2qwijlDFuPiPb,0.9686,0.041,0.858,0.1
105,106,spotify:track:2b8fOow8UzyDFAE27YhOZM,Maroon 5,Memories,Interscope Records*,78,102,262,93619,2b8fOow8UzyDFAE27YhOZM,0.9833,0.095,0.745,0.16
106,107,spotify:track:5STHFaWYO1KeyITjvB4hR8,Marília Mendonça,Tentativas,Som Livre,20,108,139,93181,5STHFaWYO1KeyITjvB4hR8,0.9581,0.018,0.901,0.081
107,108,spotify:track:7McCAKExE8KsI2q4Y8wx4U,"Murilo Huff, Marília Mendonça",Dois Enganados,Artinvox,41,109,398,93144,7McCAKExE8KsI2q4Y8wx4U,0.8225,0.017,0.937,0.046
108,109,spotify:track:1IWNylpZ477gIVUDpJL66u,"Lady Gaga, BLACKPINK",Sour Candy (with BLACKPINK),Interscope,1,95,35,92320,1IWNylpZ477gIVUDpJL66u,0.7576,0.071,0.849,0.08
109,110,spotify:track:2bPtwnrpFNEe8N7Q85kLHw,"Anitta, Lexa, Luísa Sonza, Rebecca",Combatchy (feat. MC Rebecca),WM Brazil,1,107,225,92177,2bPtwnrpFNEe8N7Q85kLHw,-0.9637,0.061,0.939,0.0
110,111,spotify:track:3fLqmaO4vvZpFZSZy52VMp,"Lagum, Ana Gabriela",Deixa (feat. Ana Gabriela),Sony Music Entertainment,20,111,755,91794,3fLqmaO4vvZpFZSZy52VMp,0.9933,0.053,0.765,0.182
111,112,spotify:track:7N0Py2msno86enR6JPNlpV,Turma do Pagode,Muito Cedo,Sony Music Entertainment,100,110,140,91744,7N0Py2msno86enR6JPNlpV,0.0,0.0,1.0,0.0
112,113,spotify:track:4jGzR5Vri06Y5T9SxM7m5P,"Xand Avião, Gusttavo Lima",Algo Mais (Amante) - Ao Vivo,Som Livre,10,121,414,91650,4jGzR5Vri06Y5T9SxM7m5P,-0.9688,0.018,0.981,0.001
113,114,spotify:track:3jjujdWJ72nww5eGnfs2E7,Harry Styles,Adore You,Columbia,49,113,205,90669,3jjujdWJ72nww5eGnfs2E7,0.9939,0.049,0.799,0.152
114,115,spotify:track:4UUtssVRs2aQTLQCAAtZg1,Jorge & Mateus,"Mil Anos - Recorded At Mosh Studios, São Paulo",Som Livre,29,117,205,90667,4UUtssVRs2aQTLQCAAtZg1,0.8402,0.0,0.953,0.047
115,116,spotify:track:5OzvtpasMB3aPWpfVr0PsA,Luíza & Maurílio,Pode Sumir,Som Livre,83,122,34,90636,5OzvtpasMB3aPWpfVr0PsA,-0.9999,0.021,0.974,0.005
116,117,spotify:track:1MmS7UIy3J1BTxfGCRvVqN,Gusttavo Lima,Carreira Solo - Ao Vivo,Sony Music Entertainment,21,119,244,90381,1MmS7UIy3J1BTxfGCRvVqN,0.0,0.0,1.0,0.0
117,118,spotify:track:39Yp9wwQiSRIDOvrVg7mbk,"THE SCOTTS, Travis Scott, Kid Cudi",THE SCOTTS,Cactus Jack / Epic,13,116,69,89515,39Yp9wwQiSRIDOvrVg7mbk,0.9874,0.062,0.749,0.189
