,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,ID,compound,neg,neu,pos
0,1,spotify:track:7EWXP47VlXKO3r7mNxuWHw,"Wesley Safadão, Os Barões Da Pisadinha","Ele É Ele, Eu Sou Eu",Som Livre,1,1,79,1150687,7EWXP47VlXKO3r7mNxuWHw,-0.3331,0.023,0.958,0.019
1,2,spotify:track:27X3qzgB0Show6qfw5wNOK,"DJ Ivis, Tarcísio do Acordeon",Esquema Preferido (feat. Tarcísio do Acordeon),Sony Music Entertainment,2,2,24,1029910,27X3qzgB0Show6qfw5wNOK,-0.7622,0.022,0.978,0.0
2,3,spotify:track:6sPBi0qLI6KM3yXX56NxsA,Tarcísio do Acordeon,Meia Noite (Você tem meu Whatsapp),Sua Música,1,3,58,1001702,6sPBi0qLI6KM3yXX56NxsA,0.9769,0.02,0.896,0.084
3,4,spotify:track:1ere9b9vDw2N3m9d4uiXxa,"Diego & Victor Hugo, Bruno & Marrone",Facas - Ao Vivo,Sony Music Entertainment,4,5,107,944613,1ere9b9vDw2N3m9d4uiXxa,0.0,0.0,1.0,0.0
4,5,spotify:track:5m5aY6S9ttfIG157xli2Rs,Zé Neto & Cristiano,Alô Ambev (Segue Sua Vida) - Ao Vivo,Som Livre,3,6,156,869026,5m5aY6S9ttfIG157xli2Rs,0.0,0.0,1.0,0.0
5,6,spotify:track:2JTir3y1VuJQmexiTCMcTP,Os Barões Da Pisadinha,Recairei - Ao Vivo,Sony Music Entertainment,1,10,262,834281,2JTir3y1VuJQmexiTCMcTP,0.8555,0.0,0.898,0.102
6,7,spotify:track:7GLWWrk1YlkPYqJK3ynIA0,Jorge & Mateus,Lance Individual,Som Livre,3,7,79,816989,7GLWWrk1YlkPYqJK3ynIA0,-0.9034,0.047,0.953,0.0
7,8,spotify:track:0QglpM23kl9ldvVdoYNZwF,"Kawe, Mc Lele JP",Mds,OQProduções,1,4,35,807416,0QglpM23kl9ldvVdoYNZwF,-0.5848,0.022,0.966,0.012
8,9,spotify:track:2nZj5YymF54qhAu7RneVP6,Hugo & Guilherme,Coração Na Cama - Ao Vivo,Som Livre,9,11,65,733684,2nZj5YymF54qhAu7RneVP6,0.0,0.0,1.0,0.0
9,10,spotify:track:3rRin3LyLY92kpEbkCgwf4,"Os Barões Da Pisadinha, Xand Avião",Basta Você Me Ligar - Ao Vivo,Sony Music Entertainment,2,15,226,664378,3rRin3LyLY92kpEbkCgwf4,0.0,0.0,1.0,0.0
10,11,spotify:track:0YqTL3nSL36OFdHwHoqCag,"Luísa Sonza, Pabllo Vittar, Anitta",MODO TURBO,Universal Music Ltda.,1,9,40,654502,0YqTL3nSL36OFdHwHoqCag,-0.9796,0.114,0.849,0.037
11,12,spotify:track:7qmnP8Woc47dLSrMD5MxL1,"Petter Ferraz, Menor Nico",Amor ou o Litrão,k+ produçoes,1,13,74,643936,7qmnP8Woc47dLSrMD5MxL1,0.0,0.0,1.0,0.0
12,13,spotify:track:1O74aTse7W5hd2rAvnEVaW,"Jeff Costa, Mc Danny",Xerecard,Love Funk & Adm Mídias Brasil,13,14,23,622101,1O74aTse7W5hd2rAvnEVaW,-0.9655,0.05,0.95,0.0
13,14,spotify:track:07AQkmp456NpEnT8HR7WLy,"Teto, Matuê",M4,30PRAUM,5,8,51,605833,07AQkmp456NpEnT8HR7WLy,0.5908,0.058,0.889,0.053
14,15,spotify:track:0WlmiIK5qFQ4dAB4mCA4sI,"Os Barões Da Pisadinha, Fernando & Sorocaba",Amor da Despedida,Sony Music Entertainment,9,17,86,604811,0WlmiIK5qFQ4dAB4mCA4sI,0.9971,0.0,0.783,0.217
15,16,spotify:track:15k1TDabqSEmyXOwMq9RM7,Jonas Esticado,Investe Em Mim,Som Livre,1,16,218,592046,15k1TDabqSEmyXOwMq9RM7,0.0,0.0,1.0,0.0
16,17,spotify:track:7lJoRyuNJtuiqTcKtuMuIR,MC Hariel,Maçã Verde,GR6 Music,9,12,87,589542,7lJoRyuNJtuiqTcKtuMuIR,0.0,0.0,1.0,0.0
17,18,spotify:track:1uA7fD01YlQr1Rm0oyNB4H,Guilherme & Benuto,Pulei na Piscina - Ao Vivo,Sony Music Entertainment,13,18,163,561554,1uA7fD01YlQr1Rm0oyNB4H,0.8516,0.0,0.97,0.03
18,19,spotify:track:187Pge0WmJNoS73kaIORSE,"Douglas & Vinicius, MC Bruninho",Figurinha - Ao Vivo,Virgin Music Label And Artist Services (S&D),3,20,198,514046,187Pge0WmJNoS73kaIORSE,-0.5267,0.038,0.962,0.0
19,20,spotify:track:1UF3sCkxXH4OE7ja83GRzj,Gusttavo Lima,Espetinho - Ao Vivo,Sony Music Entertainment,20,25,72,488456,1UF3sCkxXH4OE7ja83GRzj,0.9804,0.0,0.898,0.102
20,21,spotify:track:2R1OgezGfBMeiAcMpJ1EkH,Zé Vaqueiro,Letícia,Sony Music Entertainment,12,27,95,472986,2R1OgezGfBMeiAcMpJ1EkH,0.7777,0.016,0.948,0.036
21,22,spotify:track:0eoMMLrWtXbLk64baeESkc,"Marcos & Belutti, Jorge & Mateus",Tudo Indica (feat. Jorge & Mateus) - Ao Vivo,Sony Music Entertainment,21,22,142,468339,0eoMMLrWtXbLk64baeESkc,0.6808,0.013,0.962,0.025
22,23,spotify:track:7J3QMuDCSv56jRSiD9jFBF,"Eric Land, Xand Avião",Cidade Inteira,Eric Land,5,28,210,449217,7J3QMuDCSv56jRSiD9jFBF,0.9943,0.0,0.84,0.16
23,24,spotify:track:1X0MaGErD8rcspqQs9s2m0,Zé Felipe,Só Tem Eu,Som Livre,3,26,112,445142,1X0MaGErD8rcspqQs9s2m0,0.9932,0.009,0.801,0.19
24,25,spotify:track:07c9lzwx1IIm101PnB4BZu,"MC Levin, Caverinha",É Só Botada,Master Gold,23,23,81,435926,07c9lzwx1IIm101PnB4BZu,-0.8299,0.019,0.981,0.0
25,26,spotify:track:2pBEAodCImE4LgbKAG4bfz,"Bruno & Marrone, Wesley Safadão",Último Beijo,Worldshow Promoções e Eventos,26,33,55,435727,2pBEAodCImE4LgbKAG4bfz,0.9517,0.0,0.941,0.059
26,27,spotify:track:42P3wMiPfXQM93TYZotuPQ,Gusttavo Lima,De Menina pra Mulher - Ao Vivo,Sony Music Entertainment,3,32,135,435584,42P3wMiPfXQM93TYZotuPQ,0.9581,0.0,0.943,0.057
27,28,spotify:track:2QCwoYDn4DRfjs4NhW2KpO,"João Bosco e Gabriel, Humberto & Ronaldo",Alô Ex-Amor - Ao Vivo,João Bosco e Gabriel,10,34,158,431167,2QCwoYDn4DRfjs4NhW2KpO,0.0,0.0,1.0,0.0
28,29,spotify:track:3dPvQLKl42dMYWV4LWRTLK,Os Barões Da Pisadinha,Tá Rocheda,Sony Music Entertainment,4,40,340,426471,3dPvQLKl42dMYWV4LWRTLK,-0.7959,0.036,0.964,0.0
29,30,spotify:track:6WXglvTFRmjlHHhgjYMNif,"MC Hariel, Alok, MC Ryan SP, Mc Davi, Salvador Da Rima",Ilusão (Cracolândia),GR6 Music,1,21,79,422254,6WXglvTFRmjlHHhgjYMNif,-0.9749,0.032,0.968,0.0
30,31,spotify:track:3vu864xi5Xis9VfOsJpmXu,LUDMILLA,Rainha da Favela,WM Brazil,7,24,80,416170,3vu864xi5Xis9VfOsJpmXu,-0.9966,0.217,0.783,0.0
31,32,spotify:track:1nDCZBI8MaHXI2f36dnQyG,Tierry,Rita,Tierry,4,48,135,413148,1nDCZBI8MaHXI2f36dnQyG,-0.5267,0.023,0.977,0.0
32,33,spotify:track:6F7tttrdq7aUdxXVeo0nKp,Simone & Simaria,Foi Pá Pum,Universal Music Ltda.,33,35,65,411769,6F7tttrdq7aUdxXVeo0nKp,0.9537,0.021,0.913,0.066
33,34,spotify:track:4zsiMjB0794HztyqUkD3Zi,"Dilsinho, Henrique & Juliano",Sogra - Ao Vivo,Sony Music Entertainment,5,36,237,411113,4zsiMjB0794HztyqUkD3Zi,0.0,0.0,1.0,0.0
34,35,spotify:track:6juD9PQwAPvuXYIAE2gjhO,Henrique & Juliano,Volta Por Baixo - Ao Vivo,Virgin Music Label And Artist Services (S&D),2,38,387,399531,6juD9PQwAPvuXYIAE2gjhO,0.9798,0.0,0.907,0.093
35,36,spotify:track:3S2iI46NmKyZsoxs2NByIP,"Tarcísio do Acordeon, Vitor Fernandes",Nêga,Sua Música,26,37,108,391141,3S2iI46NmKyZsoxs2NByIP,0.9136,0.0,0.916,0.084
36,37,spotify:track:5r9CZJMoMmxio2AnJdxuDS,"Grupo Menos É Mais, Di Propósito, Vou Zuar",Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo,Som Livre,19,41,242,390230,5r9CZJMoMmxio2AnJdxuDS,0.0,0.0,1.0,0.0
37,38,spotify:track:5ra6CI0pEzqjxPEZeBz0d7,Hungria Hip Hop,Amor e Fé - Acústico,Hungria Hip Hop,17,30,160,374442,5ra6CI0pEzqjxPEZeBz0d7,0.9895,0.008,0.923,0.069
38,39,spotify:track:64I6t2tuUGnIlaDIzHJ6YI,"Marília Mendonça, Maiara & Maraisa",Quero Você do Jeito Que Quiser,Som Livre,4,39,205,371496,64I6t2tuUGnIlaDIzHJ6YI,0.9186,0.0,0.96,0.04
39,40,spotify:track:3KfyRuNdcCGsZb15sqrXDA,"Mc Talibã, MC 3L",Um Sabadão Desse Uma Lua Dessa,FW MUSIC,27,47,110,366192,3KfyRuNdcCGsZb15sqrXDA,0.0,0.0,1.0,0.0
40,41,spotify:track:3tkEf7vw4zDBFAQxY1vdcv,Anderson & Vei da Pisadinha,Elas Gostam de Gasolina - Ao Vivo,CmdShft,34,45,67,364174,3tkEf7vw4zDBFAQxY1vdcv,0.0,0.0,1.0,0.0
41,42,spotify:track:5gTgQBtNP08fUijxpEgmzF,Matheus & Kauan,É Problema,Universal Music Ltda.,36,42,79,362194,5gTgQBtNP08fUijxpEgmzF,-0.1591,0.015,0.971,0.013
42,43,spotify:track:5TU6HG6Ltm7ZYr3r5dZjsA,Zé Vaqueiro,Eu Tenho Medo,Sony Music Entertainment,43,46,99,357066,5TU6HG6Ltm7ZYr3r5dZjsA,0.8516,0.0,0.957,0.043
43,44,spotify:track:260n4ECk9j4IEvTAVBYojl,Matheus & Kauan,Nem Doeu - Ao Vivo,Universal Music Ltda.,12,43,247,356759,260n4ECk9j4IEvTAVBYojl,-0.5267,0.015,0.985,0.0
44,45,spotify:track:3056x1XkmICnQmji68rrft,"Murilo Huff, Henrique & Juliano",Desejando Eu (Ao Vivo),Artinvox,21,49,254,348310,3056x1XkmICnQmji68rrft,0.0,0.0,1.0,0.0
45,46,spotify:track:1sTVKLLFDfAfowsG4bRBN4,"MC Teteu, MC Ks, Dj Serpinha",Faz a Pose,realdreamsgravadoraeeditora,41,44,76,344478,1sTVKLLFDfAfowsG4bRBN4,0.0,0.0,1.0,0.0
46,47,spotify:track:4AAIAVjSyiq1N7SXKkwXZe,Marília Mendonça,Troca de Calçada,Som Livre,29,29,2,329386,4AAIAVjSyiq1N7SXKkwXZe,0.0,0.0,1.0,0.0
47,48,spotify:track:1GWUiFYLYEapxYHnASyOud,Wesley Safadão,Não Valeu,Som Livre,23,55,261,314774,1GWUiFYLYEapxYHnASyOud,-0.9905,0.126,0.874,0.0
48,49,spotify:track:1JHvLQWHUoYuapwQikeDuD,"Jonas Esticado, Gusttavo Lima",Ele Não Tem,Som Livre,39,54,89,313752,1JHvLQWHUoYuapwQikeDuD,0.9847,0.013,0.895,0.093
