,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,ID,compound,neg,neu,pos
0,1,spotify:track:3tv697PZNnaQN0Mn2zGhS5,Gusttavo Lima,A Gente Fez Amor - Ao Vivo,Sony Music Entertainment,1,1,109,511142,3tv697PZNnaQN0Mn2zGhS5,0.9946,0.029,0.823,0.148
1,2,spotify:track:1K7WzjKDcDdVbKNGrB0gej,"Major Lazer, MC Lan, Anitta, BEAM",Rave de Favela (feat. BEAM),WM Brazil,2,3,38,471743,1K7WzjKDcDdVbKNGrB0gej,-0.9959,0.211,0.724,0.065
2,3,spotify:track:3Ghyp3X5Ua9ypHnBIgOObI,Henrique & Juliano,Liberdade Provisória - Live - Ibirapuera / 2019,Virgin Music Label And Artist Services (S&D),1,2,109,463259,3Ghyp3X5Ua9ypHnBIgOObI,-0.6808,0.023,0.977,0.0
3,4,spotify:track:2WlZuBDgLfT7Kc0admhFdg,Luísa Sonza,BRABA,Universal Music Ltda.,4,10,6,380712,2WlZuBDgLfT7Kc0admhFdg,-0.5267,0.017,0.983,0.0
4,5,spotify:track:3tc8Z4lGzOIwmIVftsxO6o,Marília Mendonça,Graveto - Ao Vivo,Som Livre,3,4,74,364465,3tc8Z4lGzOIwmIVftsxO6o,0.34,0.015,0.968,0.017
5,6,spotify:track:6WrI0LAC5M1Rw2MnX2ZvEg,Dua Lipa,Don't Start Now,Warner Records,6,12,144,346104,6WrI0LAC5M1Rw2MnX2ZvEg,-0.9873,0.129,0.839,0.032
6,7,spotify:track:4lKuzrdZrJuCAedbIslF3A,"PEDRO SAMPAIO, Felipe Original, JS o Mão de Ouro",SENTADÃO,WM Brazil,2,7,123,345404,4lKuzrdZrJuCAedbIslF3A,0.5696,0.06,0.867,0.073
7,8,spotify:track:5W1kqz2l1lDX77DXBMeXZg,Matheus & Kauan,Litrão - Ao Vivo Em Recife / 2020,Universal Music Ltda.,3,5,53,333984,5W1kqz2l1lDX77DXBMeXZg,-0.7989,0.029,0.971,0.0
8,9,spotify:track:1rgnBhdG2JDFTbYkYRZAku,Tones And I,Dance Monkey,Elektra (NEK),5,11,183,332795,1rgnBhdG2JDFTbYkYRZAku,0.0387,0.023,0.946,0.03
9,10,spotify:track:4p8pEdPYOQLzJUKYrLOacy,"WC no Beat, PEDRO SAMPAIO, FP do Trem Bala",BALANÇA (feat. Pedro Sampaio),Sony Music Entertainment,10,17,53,309762,4p8pEdPYOQLzJUKYrLOacy,-0.5803,0.018,0.982,0.0
10,11,spotify:track:3J5Pu25BODMex4Jpy4l6FL,"Luíza & Maurílio, Zé Neto & Cristiano",S de Saudade,Som Livre,6,6,144,303220,3J5Pu25BODMex4Jpy4l6FL,0.0,0.0,1.0,0.0
11,12,spotify:track:63SHcJzckFykS8faA5zojY,"MC Ingryd, DJ Henrique da VK",Vem Me Satisfazer,MC Ingryd,4,16,111,292596,63SHcJzckFykS8faA5zojY,-0.9718,0.066,0.934,0.0
12,13,spotify:track:4HUZBG98TYbxSR9V1V2DWS,"Thiaguinho MT, Mila, JS o Mão de Ouro",Tudo Ok,Sony Music Entertainment,1,15,85,284589,4HUZBG98TYbxSR9V1V2DWS,-0.889,0.063,0.906,0.032
13,14,spotify:track:2Q9TaUXNM4mNSCgJjbmsJe,Zé Neto & Cristiano,Bebi Minha Bicicleta (Coração Falido) - Ao Vivo,Som Livre,4,8,116,281134,2Q9TaUXNM4mNSCgJjbmsJe,0.0,0.0,1.0,0.0
14,15,spotify:track:2PWjKmjyTZeDpmOUa3a5da,Jorge & Mateus,Cheirosa - Ao Vivo,Som Livre,3,9,165,277091,2PWjKmjyTZeDpmOUa3a5da,-0.5267,0.02,0.98,0.0
15,16,spotify:track:5L8ZEyIdZ2KE4Wf51SsuOF,Gustavo Mioto,Com Ou Sem Mim - Ao Vivo,Universal Music Ltda.,5,13,123,276899,5L8ZEyIdZ2KE4Wf51SsuOF,0.8541,0.0,0.963,0.037
16,17,spotify:track:7Ac3BmqTQoLdAt7HtZyfgN,"DENNIS, Mc Don Juan",Te Prometo,Sony Music Entertainment,16,21,45,264790,7Ac3BmqTQoLdAt7HtZyfgN,-0.9874,0.021,0.965,0.013
17,18,spotify:track:2bPtwnrpFNEe8N7Q85kLHw,"Anitta, Lexa, Luísa Sonza, Rebecca",Combatchy (feat. MC Rebecca),WM Brazil,1,20,125,263484,2bPtwnrpFNEe8N7Q85kLHw,-0.9637,0.061,0.939,0.0
18,19,spotify:track:1uryupl9hqVZYurJwH4G9k,Guilherme & Benuto,3 Batidas - Ao Vivo,Sony Music Entertainment,8,14,212,255033,1uryupl9hqVZYurJwH4G9k,0.0,0.083,0.856,0.061
19,20,spotify:track:3GmJxfnUDrIs1iCfKUELFz,Marília Mendonça,Supera - Ao Vivo,Som Livre,1,18,221,244433,3GmJxfnUDrIs1iCfKUELFz,0.8402,0.0,0.964,0.036
20,21,spotify:track:7o9LwQmTuIDm4LyyHFIWul,Henrique & Juliano,Volta Por Baixo - Ao Vivo,Virgin Music Label And Artist Services (S&D),16,19,74,239774,7o9LwQmTuIDm4LyyHFIWul,0.9798,0.0,0.907,0.093
21,22,spotify:track:2MOq63fxuFLYQM3CsDcFs1,GIULIA BE,menina solta,WM Brazil,10,28,168,236289,2MOq63fxuFLYQM3CsDcFs1,0.2244,0.015,0.973,0.013
22,23,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,Republic Records,23,32,87,231817,0VjIjW4GlUZAMYd2vXMi3b,0.0,0.0,1.0,0.0
23,24,spotify:track:5F8ffc8KWKNawllr5WsW0r,"Dadá Boladão, Tati Zaqui, OIK",Surtada - Remix Brega Funk,Sony Music Entertainment,1,25,176,227426,5F8ffc8KWKNawllr5WsW0r,-0.5267,0.014,0.986,0.0
24,25,spotify:track:146Vb458Y5RbqEa0fYFPzm,Felipe Araújo,Mentira - Ao Vivo,Universal Music Ltda.,21,24,112,213571,146Vb458Y5RbqEa0fYFPzm,0.0,0.0,1.0,0.0
25,26,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,Roddy Ricch,The Box,Atlantic Records,26,39,73,213538,0nbXyq5TXYPCO7pr3N8S4I,-0.9883,0.118,0.814,0.068
26,27,spotify:track:14kRWkCWBYfQqILflEcpSJ,"Lexa, PEDRO SAMPAIO",Chama Ela (feat. Pedro Sampaio),Som Livre,5,31,181,210157,14kRWkCWBYfQqILflEcpSJ,-0.8593,0.038,0.962,0.0
27,28,spotify:track:0RaIjuKU5hudMteEXwr4RS,Jorge & Mateus,Ranking,Som Livre,21,26,18,209696,0RaIjuKU5hudMteEXwr4RS,-0.89,0.045,0.955,0.0
28,29,spotify:track:6QwFUcPc5nhsqZuhXUYtV7,Jorge & Mateus,Tijolão - Ao Vivo,Som Livre,1,23,305,207555,6QwFUcPc5nhsqZuhXUYtV7,0.0,0.0,1.0,0.0
29,30,spotify:track:6lK3nCiigk34SGqEjpQoqO,Maiara & Maraisa,Aí Eu Bebo - Ao Vivo,Som Livre,13,22,158,206081,6lK3nCiigk34SGqEjpQoqO,0.0,0.0,1.0,0.0
30,31,spotify:track:4j2bK4fnc2s6GyVmhJsJhk,Henrique & Juliano,Briga Feia - Ao Vivo,Virgin Music Label And Artist Services (S&D),24,27,102,200051,4j2bK4fnc2s6GyVmhJsJhk,-0.5267,0.018,0.982,0.0
31,32,spotify:track:7yYsyXQa2JgbyL9fkEiUNt,Pabllo Vittar,Amor de Que,Sony Music Entertainment,11,36,144,194968,7yYsyXQa2JgbyL9fkEiUNt,0.995,0.032,0.792,0.176
32,33,spotify:track:1AfNdxHdE4OLcnQUyC6j3i,"MC JottaPê, MC Kekel, MC Kevinho",Eterna Sacanagem,KondZilla Records,19,40,158,190488,1AfNdxHdE4OLcnQUyC6j3i,0.9832,0.008,0.919,0.073
33,34,spotify:track:72xB2J9ZeBl0Rzxq2XmzdY,"João Gustavo e Murilo, Analaga",Lençol Dobrado,WM Brazil,2,29,505,183192,72xB2J9ZeBl0Rzxq2XmzdY,0.0,0.0,1.0,0.0
