,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams,ID,compound,neg,neu,pos
21,22,spotify:track:4p8pEdPYOQLzJUKYrLOacy,"WC no Beat, PEDRO SAMPAIO, FP do Trem Bala",BALANÇA (feat. Pedro Sampaio),Sony Music Entertainment,21,22,35,297079,4p8pEdPYOQLzJUKYrLOacy,-0.5803,0.018,0.982,0.0
22,23,spotify:track:6lK3nCiigk34SGqEjpQoqO,Maiara & Maraisa,Aí Eu Bebo - Ao Vivo,Som Livre,13,24,140,290145,6lK3nCiigk34SGqEjpQoqO,0.0,0.0,1.0,0.0
23,24,spotify:track:7yYsyXQa2JgbyL9fkEiUNt,Pabllo Vittar,Amor de Que,Sony Music Entertainment,11,23,126,287446,7yYsyXQa2JgbyL9fkEiUNt,0.995,0.032,0.792,0.176
24,25,spotify:track:7Ac3BmqTQoLdAt7HtZyfgN,"DENNIS, Mc Don Juan",Te Prometo,Sony Music Entertainment,23,27,27,276994,7Ac3BmqTQoLdAt7HtZyfgN,-0.9874,0.021,0.965,0.013
25,26,spotify:track:4j2bK4fnc2s6GyVmhJsJhk,Henrique & Juliano,Briga Feia - Ao Vivo,Virgin Music Label And Artist Services (S&D),25,26,84,276888,4j2bK4fnc2s6GyVmhJsJhk,-0.5267,0.018,0.982,0.0
26,27,spotify:track:6QwFUcPc5nhsqZuhXUYtV7,Jorge & Mateus,Tijolão - Ao Vivo,Som Livre,1,28,287,275673,6QwFUcPc5nhsqZuhXUYtV7,0.0,0.0,1.0,0.0
27,28,spotify:track:2qD7VoDYcrAPY0cVEfpsR5,"Anitta, Marília Mendonça",Some que ele vem atrás,WM Brazil,2,29,128,268113,2qD7VoDYcrAPY0cVEfpsR5,0.0,0.0,1.0,0.0
28,29,spotify:track:1AfNdxHdE4OLcnQUyC6j3i,"MC JottaPê, MC Kekel, MC Kevinho",Eterna Sacanagem,KondZilla Records,19,31,140,255514,1AfNdxHdE4OLcnQUyC6j3i,0.9832,0.008,0.919,0.073
29,30,spotify:track:17Ryox5vWKp92IDW87C5PI,Gusttavo Lima,Quem Traiu Levou - Ao Vivo,Sony Music Entertainment,14,30,176,253703,17Ryox5vWKp92IDW87C5PI,-0.1531,0.025,0.96,0.015
30,31,spotify:track:2kJu14V7hbZw3I4K8L8SXb,Lady Gaga,Stupid Love,Interscope,5,25,7,252071,2kJu14V7hbZw3I4K8L8SXb,0.9984,0.178,0.446,0.376
31,32,spotify:track:72xB2J9ZeBl0Rzxq2XmzdY,"João Gustavo e Murilo, Analaga",Lençol Dobrado,WM Brazil,2,36,487,247865,72xB2J9ZeBl0Rzxq2XmzdY,0.0,0.0,1.0,0.0
32,33,spotify:track:2RMOwSvOGQyy985Vx4VSGQ,"LUDMILLA, Topo La Maskara, Walshy Fire",Verdinha,WM Brazil,8,34,98,245689,2RMOwSvOGQyy985Vx4VSGQ,-0.1431,0.049,0.917,0.034
33,34,spotify:track:3Uq45ipGutypFPmETfaoaH,"MC Du Black, DJ 2F",Gaiola É o Troco,EP MIX Editora,1,35,221,242002,3Uq45ipGutypFPmETfaoaH,0.9581,0.0,0.954,0.046
34,35,spotify:track:15Dl8e6gdR0I1IQn0M4SGi,Simone & Simaria,Amoreco,Universal Music Ltda.,33,33,21,237074,15Dl8e6gdR0I1IQn0M4SGi,-0.6776,0.043,0.957,0.0
35,36,spotify:track:5FFpRbsH9WDYNoLauRAHpj,"MC Kevinho, Dadá Boladão, MC JottaPê",Paredão,WM Brazil,18,38,74,236582,5FFpRbsH9WDYNoLauRAHpj,-0.9581,0.059,0.941,0.0
36,37,spotify:track:14kRWkCWBYfQqILflEcpSJ,"Lexa, PEDRO SAMPAIO",Chama Ela (feat. Pedro Sampaio),Som Livre,5,37,163,236498,14kRWkCWBYfQqILflEcpSJ,-0.8593,0.038,0.962,0.0
37,38,spotify:track:1MmS7UIy3J1BTxfGCRvVqN,Gusttavo Lima,Carreira Solo - Ao Vivo,Sony Music Entertainment,22,32,126,234636,1MmS7UIy3J1BTxfGCRvVqN,0.0,0.0,1.0,0.0
38,39,spotify:track:5fY9bVl1Wj4PIM3wnduWop,Marília Mendonça,Serenata - Ao Vivo,Som Livre,14,39,294,234614,5fY9bVl1Wj4PIM3wnduWop,0.0,0.0,1.0,0.0
39,40,spotify:track:5dKesZwp6deuhEeW8F1UEi,"Felipe Original, MC Kevin o Chris, Sodré, JS o Mão de Ouro",Hit Contagiante,Tudo Nosso Produtora,1,40,220,229898,5dKesZwp6deuhEeW8F1UEi,-0.9337,0.105,0.847,0.048
40,41,spotify:track:4RC2nzqaQygxoVQOVv3XlT,"Leo Santana, Anitta",Contatinho - Ao Vivo,Universal Music Ltda.,5,41,182,222735,4RC2nzqaQygxoVQOVv3XlT,0.8692,0.014,0.958,0.028
41,42,spotify:track:7Gk5OrMYaMRtT2JmgJVAfk,"ANAVITÓRIA, Vitor Kley",Pupila,Universal Music Ltda.,14,42,245,222723,7Gk5OrMYaMRtT2JmgJVAfk,-0.5349,0.007,0.993,0.0
42,43,spotify:track:5q0NlM6Pm8Pp3orq7zGiRn,"Matheus & Kauan, Jorge & Mateus",Quarta Cadeira - Ao Vivo,Universal Music Ltda.,9,44,350,221801,5q0NlM6Pm8Pp3orq7zGiRn,0.0,0.0,1.0,0.0
43,44,spotify:track:2PqPSf3gtTED79rWGwVtYg,Diego & Victor Hugo,Áudio - Ao Vivo em Brasília,Sony Music Entertainment,30,48,237,219883,2PqPSf3gtTED79rWGwVtYg,0.0,0.0,1.0,0.0
44,45,spotify:track:3vSXPjfcebTt5mB8DXHWM6,Wesley Safadão,Dois Lados,Som Livre,39,46,210,219792,3vSXPjfcebTt5mB8DXHWM6,0.4098,0.0,0.988,0.012
45,46,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,Roddy Ricch,The Box,Atlantic Records,42,43,55,217291,0nbXyq5TXYPCO7pr3N8S4I,-0.9883,0.118,0.814,0.068
46,47,spotify:track:3WjSkl7VDWY1prwJw7dSG0,Zé Neto & Cristiano,Barzinho Aleatório - Ao Vivo,Som Livre,45,49,91,213508,3WjSkl7VDWY1prwJw7dSG0,-0.5267,0.021,0.979,0.0
47,48,spotify:track:5MArTXEVyKBwoodjdy04fk,"Zé Felipe, Gusttavo Lima",Tiro Certo - Ao Vivo,Som Livre,14,50,266,212507,5MArTXEVyKBwoodjdy04fk,0.9081,0.0,0.954,0.046
48,49,spotify:track:0sf12qNH5qcw8qpgymFOqD,The Weeknd,Blinding Lights,Republic Records,45,45,69,211984,0sf12qNH5qcw8qpgymFOqD,0.0,0.0,1.0,0.0
49,50,spotify:track:16wAOAZ2OkqoIDN7TpChjR,Justin Bieber,Yummy,RBMG/Def Jam,12,47,63,208147,16wAOAZ2OkqoIDN7TpChjR,0.9986,0.008,0.736,0.256
50,51,spotify:track:5n8Y78Pl5q8lqS7sJP61qw,Diego & Arnaldo,Relógio Parado (Ao Vivo),Sony Music Entertainment,39,51,141,203413,5n8Y78Pl5q8lqS7sJP61qw,0.0,0.0,1.0,0.0
51,52,spotify:track:3MkdA6vwF0ifRl86yzTlJW,Matuê,Kenny G,Sony Music Entertainment,5,53,183,189969,3MkdA6vwF0ifRl86yzTlJW,0.8732,0.048,0.888,0.064
52,53,spotify:track:1U3tv41tFRgOfbytpuYQrR,Zé Neto & Cristiano,Ferida Curada,Som Livre,4,58,231,187430,1U3tv41tFRgOfbytpuYQrR,0.9682,0.0,0.91,0.09
53,54,spotify:track:6toDZSoqG5QUitFsoxavRy,"Vitão, Anitta",Complicado,Universal Music Ltda.,8,56,154,187177,6toDZSoqG5QUitFsoxavRy,0.9446,0.009,0.94,0.05
54,55,spotify:track:6v3KW9xbzN5yKLt9YKDYA2,"Shawn Mendes, Camila Cabello",Señorita,Island Records,2,54,259,186259,6v3KW9xbzN5yKLt9YKDYA2,0.9988,0.033,0.724,0.244
55,56,spotify:track:6mdU8glNHYdBBj5DuKSL1B,Gusttavo Lima,Perrengue - Ao Vivo,Sony Music Entertainment,15,52,154,186172,6mdU8glNHYdBBj5DuKSL1B,0.0,0.0,1.0,0.0
56,57,spotify:track:3Dv1eDb0MEgF93GpLXlucZ,Doja Cat,Say So,Kemosabe Records/RCA Records,51,55,12,183608,3Dv1eDb0MEgF93GpLXlucZ,0.0,0.0,1.0,0.0
57,58,spotify:track:4UUtssVRs2aQTLQCAAtZg1,Jorge & Mateus,"Mil Anos - Recorded At Mosh Studios, São Paulo",Som Livre,35,59,87,183445,4UUtssVRs2aQTLQCAAtZg1,0.8402,0.0,0.953,0.047
58,59,spotify:track:0nDnvGagGAQP5vpgCyS5yH,"Orochi, Papatinho",Amor de Fim de Noite,SinTZ,56,57,110,181617,0nDnvGagGAQP5vpgCyS5yH,0.9948,0.004,0.908,0.088
59,60,spotify:track:159ntSAEWJ9zIMOSXmQ530,Luan Santana,choque térmico - ao vivo,Som Livre,11,64,196,175178,159ntSAEWJ9zIMOSXmQ530,0.8402,0.0,0.97,0.03
60,61,spotify:track:146Vb458Y5RbqEa0fYFPzm,Felipe Araújo,Mentira - Ao Vivo,Universal Music Ltda.,54,63,94,174133,146Vb458Y5RbqEa0fYFPzm,0.0,0.0,1.0,0.0
61,62,spotify:track:2TR917wkDeRvwTE5cSfZFf,"Humberto & Ronaldo, Matheus & Kauan",Tchau Brigado - Ao Vivo,Humberto e Ronaldo,46,69,64,173928,2TR917wkDeRvwTE5cSfZFf,0.0,0.0,1.0,0.0
62,63,spotify:track:22rcaYTa2UgcLCbeO0NoNj,"Priscilla Alcantara, Whindersson Nunes",Girassol,Sony Music Entertainment,5,61,85,171372,22rcaYTa2UgcLCbeO0NoNj,0.0,0.0,1.0,0.0
63,64,spotify:track:26WpOBpHiIMoBuMEIwtOCH,"Pk, PK Delas",Quando a vontade bater (Participação especial de PK Delas),WM Brazil,6,62,357,170789,26WpOBpHiIMoBuMEIwtOCH,0.0,0.0,1.0,0.0
64,65,spotify:track:4umIPjkehX1r7uhmGvXiSV,"Justin Bieber, Quavo",Intentions (feat. Quavo),RBMG/Def Jam,41,60,28,168148,4umIPjkehX1r7uhmGvXiSV,0.9907,0.046,0.838,0.117
65,66,spotify:track:6sRLrSetyIwIKhW1eMlUNP,"Matheus & Kauan, Marília Mendonça",Vou Ter Que Superar - Ao Vivo,Universal Music Ltda.,2,68,350,166735,6sRLrSetyIwIKhW1eMlUNP,0.9304,0.0,0.962,0.038
66,67,spotify:track:5STHFaWYO1KeyITjvB4hR8,Marília Mendonça,Tentativas,Som Livre,20,66,21,165756,5STHFaWYO1KeyITjvB4hR8,0.9581,0.018,0.901,0.081
67,68,spotify:track:2KyXyTrp3kp1Fsg7B1osYD,"Yasmin Santos, Marília Mendonça","Para, Pensa e Volta - Ao Vivo",Sony Music Entertainment,19,74,252,165274,2KyXyTrp3kp1Fsg7B1osYD,0.0,0.0,1.0,0.0
68,69,spotify:track:59WWulo1LM0njpIkcduCMn,Atitude 67,Tão Linda,Universal Music Ltda.,35,67,215,164585,59WWulo1LM0njpIkcduCMn,0.0,0.0,1.0,0.0
69,70,spotify:track:7k4t7uLgtOxPwTpFmtJNTY,"KAROL G, Nicki Minaj",Tusa,TUSA - Karol G & Nicki Minaj,53,65,62,162818,7k4t7uLgtOxPwTpFmtJNTY,-0.8339,0.053,0.908,0.04
70,71,spotify:track:7qpXCkcr3Zj4LDvdiWryns,Diego & Victor Hugo,Erro Antigo - Ao Vivo,Sony Music Entertainment,57,79,42,162402,7qpXCkcr3Zj4LDvdiWryns,0.0,0.0,1.0,0.0
71,72,spotify:track:4TnjEaWOeW0eKTKIEvJyCa,Trevor Daniel,Falling,Alamo,53,70,84,159421,4TnjEaWOeW0eKTKIEvJyCa,-0.9673,0.146,0.819,0.035
72,73,spotify:track:5U28PY9MekLyCBYtLHGQpe,Melim,Meu Abrigo,Universal Music Ltda.,1,72,651,156053,5U28PY9MekLyCBYtLHGQpe,0.9022,0.04,0.886,0.074
73,74,spotify:track:7sYAS4CpbV90oSemgaEQat,"Alok, Dynoro",On & On,Columbia/B1 Recordings,66,73,104,155977,7sYAS4CpbV90oSemgaEQat,0.9986,0.018,0.712,0.271
74,75,spotify:track:7ArNH109yIfwIquJ535fsi,"Marcos & Belutti, Gaab",Certo e Duvidoso (feat. Gaab) - Ao Vivo,Sony Music Entertainment,59,82,37,155233,7ArNH109yIfwIquJ535fsi,0.9776,0.0,0.936,0.064
75,76,spotify:track:7HLU2aJTAQfSIgJ2dMASsP,"Mc Poze do Rodo, Dj Gabriel do Borel",To Voando Alto,Mc Poze do Rodo,16,77,103,155054,7HLU2aJTAQfSIgJ2dMASsP,0.0,0.0,1.0,0.0
76,77,spotify:track:31yFXM26dazFnWI2eoOM5R,"MC G15, Mc Livinho",Ela Vem,GR6 Music,21,80,259,154236,31yFXM26dazFnWI2eoOM5R,-0.8299,0.032,0.968,0.0
77,78,spotify:track:563yuGweEqRVQtjfsDVRyK,"Sidoka, Intactoz Corp.",Não Me Sinto Mal Mais,Infame Company,74,75,105,154078,563yuGweEqRVQtjfsDVRyK,0.8178,0.032,0.922,0.046
78,79,spotify:track:7CHi4DtfK4heMlQaudCuHK,"MEDUZA, Becky Hill, Goodboys",Lose Control,Virgin,72,76,91,153082,7CHi4DtfK4heMlQaudCuHK,0.9626,0.137,0.714,0.149
79,80,spotify:track:1G60NjxeOS7veR1EXuKPaW,Gustavo Mioto,Fake News - Ao Vivo Em São Paulo / 2019,Universal Music Ltda.,18,71,302,153073,1G60NjxeOS7veR1EXuKPaW,0.9581,0.036,0.867,0.097
80,81,spotify:track:4k20Ie47EcWtS4wMBn8w8S,"LUDMILLA, Leo Santana",Invocada (Participação especial de Léo Santana) - Ao vivo,WM Brazil,10,89,225,150845,4k20Ie47EcWtS4wMBn8w8S,0.0,0.0,1.0,0.0
81,82,spotify:track:21jGcNKet2qwijlDFuPiPb,Post Malone,Circles,Republic Records,32,78,189,150302,21jGcNKet2qwijlDFuPiPb,0.9686,0.041,0.858,0.1
82,83,spotify:track:6cy3ki60hLwimwIje7tALf,"Black Eyed Peas, J Balvin",RITMO (Bad Boys For Life),Epic/We The Best,62,81,117,148728,6cy3ki60hLwimwIje7tALf,0.9938,0.054,0.81,0.137
83,84,spotify:track:2RoWhAVtQrPU53BERYlmYZ,"Pineapple StormTv, Cesar Mc, Elana Dara, Kayuá, Froid, Cynthia Luz, MV Bill, Bob do Contra, Hunter, Projota",Poesia Acústica #8: Amor e Samba,Pineapple StormTV,35,86,83,148712,2RoWhAVtQrPU53BERYlmYZ,0.6476,0.0,0.977,0.023
84,85,spotify:track:7offICpl9kla5kC61uUAs9,"MC JottaPê, Lexa",Bate Palma,KondZilla Records,40,90,49,148288,7offICpl9kla5kC61uUAs9,-0.9929,0.1,0.896,0.005
85,86,spotify:track:5gvrBqNFFEWcxYPt3mamvJ,Luan Santana,quando a bad bater - ao vivo,Som Livre,1,91,252,148198,5gvrBqNFFEWcxYPt3mamvJ,-0.9738,0.123,0.823,0.054
86,87,spotify:track:6l1PdE7lQbodewVQh16GCM,"Projota, Vitão",Sei Lá,Universal Music Ltda.,23,84,314,145609,6l1PdE7lQbodewVQh16GCM,0.0,0.0,1.0,0.0
87,88,spotify:track:0J6cINt02c8UQqDG7vLShY,Melim,Gelo,Universal Music Ltda.,31,88,199,145046,0J6cINt02c8UQqDG7vLShY,0.8738,0.0,0.974,0.026
88,89,spotify:track:7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Someone You Loved,Vertigo Berlin,60,83,190,144971,7qEHsqek33rTcFNT9PFqLf,0.0,0.0,1.0,0.0
89,90,spotify:track:4Clmg1g8n2yBYG13Z1oSdG,"Dayvi, Victor Cardenas, Kelly Ruíz",Baila Conmigo (feat. Kelly Ruiz),Sony Music México,53,92,65,144229,4Clmg1g8n2yBYG13Z1oSdG,0.0,0.0,1.0,0.0
90,91,spotify:track:13Rf6RaZT13TW4xLQR3MQr,"Pineapple StormTv, MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Salve Malak, Hunter",Poesia Acústica #6: Era uma Vez,Pineapple StormTV,14,85,436,142107,13Rf6RaZT13TW4xLQR3MQr,-0.9606,0.033,0.948,0.018
91,92,spotify:track:4jGzR5Vri06Y5T9SxM7m5P,"Xand Avião, Gusttavo Lima",Algo Mais (Amante) - Ao Vivo,Som Livre,10,103,296,141724,4jGzR5Vri06Y5T9SxM7m5P,-0.9688,0.018,0.981,0.001
92,93,spotify:track:1qCLx3nX25NuhfPjM5E1qV,Melim,Ouvi Dizer,Universal Music Ltda.,10,93,594,141216,1qCLx3nX25NuhfPjM5E1qV,0.4939,0.0,0.985,0.015
93,94,spotify:track:0hVXuCcriWRGvwMV1r5Yn9,"Ed Sheeran, Justin Bieber",I Don't Care (with Justin Bieber),Atlantic Records UK,2,95,301,140776,0hVXuCcriWRGvwMV1r5Yn9,0.9177,0.094,0.798,0.108
94,95,spotify:track:3rDAHk73LZmgJIyGZstWQ0,Pixote,Nem de Graça / Saudade Arregaça - Ao Vivo,GR Shows,51,99,189,139389,3rDAHk73LZmgJIyGZstWQ0,0.0,0.0,1.0,0.0
95,96,spotify:track:2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,bad guy,Darkroom/Interscope Records,21,94,343,138946,2Fxmhks0bxGSBdJ92vM42m,-0.9962,0.255,0.659,0.086
96,97,spotify:track:4lEw9Id7kLDSJ6KRdaenM9,Felipe Araújo,Espaçosa Demais - Ao Vivo,Universal Music Ltda.,12,100,519,138583,4lEw9Id7kLDSJ6KRdaenM9,-0.8299,0.029,0.971,0.0
97,98,spotify:track:3ZkTtSBN1wcSw35F8GDRmr,Gusttavo Lima,Chora Até Perder a Fala - Ao Vivo,Sony Music Entertainment,76,87,65,138510,3ZkTtSBN1wcSw35F8GDRmr,0.0,0.0,1.0,0.0
98,99,spotify:track:6V43u5SCjkfMpxMAXRPifr,"MC JottaPê, DJ RD, MC M10",Sentou e Gostou,KondZilla,3,97,229,137900,6V43u5SCjkfMpxMAXRPifr,0.9935,0.0,0.838,0.162
99,100,spotify:track:23zmMwD99ROi9yhxqMxWil,"João Bosco & Vinicius, Matheus",Segunda Taça - Ao Vivo,João Bosco & Vinicius,85,105,14,136537,23zmMwD99ROi9yhxqMxWil,0.0,0.0,1.0,0.0
100,101,spotify:track:37hCsK2djczyRGWMjqzbxD,"Mc Lele JP, MC Neguinho do Kaxeta",Sou Vitorioso,GR6 Music,91,104,62,136173,37hCsK2djczyRGWMjqzbxD,0.1798,0.034,0.931,0.036
101,102,spotify:track:3NnW2EqJxvHYrRy3upaznl,"MC Kevin o Chris, POCAH",Resenha lá em casa,WM Brazil,29,109,245,135160,3NnW2EqJxvHYrRy3upaznl,-0.5267,0.007,0.993,0.0
102,103,spotify:track:6X0XdIcgwfVa9orJnDMQB0,"Pabllo Vittar, Psirico",Parabéns,Sony Music Entertainment,18,102,140,134584,6X0XdIcgwfVa9orJnDMQB0,0.0,0.0,1.0,0.0
103,104,spotify:track:2b8fOow8UzyDFAE27YhOZM,Maroon 5,Memories,Interscope Records*,78,96,144,133769,2b8fOow8UzyDFAE27YhOZM,0.9833,0.095,0.745,0.16
104,105,spotify:track:0CgMeXQiNYJxPVQ2EMJxdL,"Mc Livinho, Mc Pedrinho",Se Prepara 2,GR6 Music,31,110,140,133271,0CgMeXQiNYJxPVQ2EMJxdL,0.0,0.0,1.0,0.0
105,106,spotify:track:7oEr56KG6odStlQH0nvdyr,Gustavo Mioto,Solteiro Não Trai - Ao Vivo,Gustavo Mioto,7,112,455,133167,7oEr56KG6odStlQH0nvdyr,0.0,0.0,1.0,0.0
106,107,spotify:track:4E6RdcCWMiHTu7zy1VTNDo,Marília Mendonça,Todo Mundo Vai Sofrer - Ao Vivo,Som Livre,1,106,294,133031,4E6RdcCWMiHTu7zy1VTNDo,0.0,0.0,1.0,0.0
107,108,spotify:track:3yOuQI8yjJaApfdo4hdkVW,Zé Neto & Cristiano,Textão - Ao Vivo,Som Livre,67,98,7,132845,3yOuQI8yjJaApfdo4hdkVW,0.0,0.0,1.0,0.0
108,109,spotify:track:4A8LKlysJXq8swPVDPd0xH,"Rennan da Penha, POCAH",Carnaval Chegando - Ao Vivo,Sony Music Entertainment,33,108,22,132730,4A8LKlysJXq8swPVDPd0xH,-0.9876,0.142,0.858,0.0
109,110,spotify:track:3GSGW5pQhHKBmmQLebX3vx,Mc Anônimo,Pagou De Superada,Gufo Records,70,107,84,132291,3GSGW5pQhHKBmmQLebX3vx,0.0,0.0,1.0,0.0
110,111,spotify:track:696DnlkuDOXcMAnKlTgXXK,Arizona Zervas,ROXANNE,Arizona Zervas,70,101,102,129244,696DnlkuDOXcMAnKlTgXXK,0.9765,0.14,0.666,0.194
111,112,spotify:track:4gDvg62vG96w0qJaF6wzcd,"Diego & Victor Hugo, Zé Neto & Cristiano",A Culpa é do Meu Grau (feat. Zé Neto & Cristiano) - Ao Vivo em Brasília,Sony Music Entertainment,14,114,350,128286,4gDvg62vG96w0qJaF6wzcd,0.0,0.0,1.0,0.0
112,113,spotify:track:15DHt4fP4FARWLvWkIxdAx,"Vou pro Sereno, LUDMILLA",Teu Segredo - Ao Vivo,Sony Music Entertainment,72,116,140,126010,15DHt4fP4FARWLvWkIxdAx,0.8002,0.02,0.951,0.029
113,114,spotify:track:5aayWOEE7u7bxZ3r7dwIrX,IZA,Meu talismã,WM Brazil,78,115,168,125993,5aayWOEE7u7bxZ3r7dwIrX,0.9274,0.013,0.938,0.049
114,115,spotify:track:3fLqmaO4vvZpFZSZy52VMp,"Lagum, Ana Gabriela",Deixa (feat. Ana Gabriela),Sony Music Entertainment,20,111,637,124484,3fLqmaO4vvZpFZSZy52VMp,0.9933,0.053,0.765,0.182
115,116,spotify:track:3jjujdWJ72nww5eGnfs2E7,Harry Styles,Adore You,Columbia,49,113,88,123252,3jjujdWJ72nww5eGnfs2E7,0.9939,0.049,0.799,0.152
116,117,spotify:track:1xyVMQx51Kab6eLVtE6twx,"Lauana Prado, Maiara & Maraisa",Cobaia,Universal Music Ltda.,6,117,574,122117,1xyVMQx51Kab6eLVtE6twx,0.9413,0.007,0.939,0.053
117,118,spotify:track:5MMrkwK6AgNAsgHVdC7daZ,Dilsinho,Péssimo Negócio (Ao Vivo),Sony Music Entertainment,14,120,489,122117,5MMrkwK6AgNAsgHVdC7daZ,0.0,0.0,1.0,0.0
118,119,spotify:track:65i9Mc7h1CG7ssI1OhMPcT,Dilsinho,Onze e Pouquinho,Sony Music Entertainment,107,123,140,120743,65i9Mc7h1CG7ssI1OhMPcT,0.6808,0.015,0.957,0.028
