,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,ID,compound,neg,neu,pos
20,21,spotify:track:2s9BO8c0co0PmgBiUoTT17,Gloria Groove,A QUEDA,SB Music,21,-1,1,3350087,2s9BO8c0co0PmgBiUoTT17,-0.6776,0.013,0.987,0.0
21,22,spotify:track:4PQdrXMDHDPl1RczrrlADd,Luan Santana,MORENA,Sony Music Entertainment,2,18,18,3326631,4PQdrXMDHDPl1RczrrlADd,-0.5514,0.032,0.952,0.016
22,23,spotify:track:5Z9KJZvQzH6PFmb8SNkxuk,"Lil Nas X, Jack Harlow",INDUSTRY BABY (feat. Jack Harlow),Columbia,8,23,13,3267291,5Z9KJZvQzH6PFmb8SNkxuk,0.9978,0.04,0.791,0.169
23,24,spotify:track:3ua3rqwBNmeGeQfcKnA3bT,"Doode, Teto, Matuê",Groupies,Sony Music Entertainment,10,20,4,3149464,3ua3rqwBNmeGeQfcKnA3bT,0.7896,0.059,0.868,0.073
24,25,spotify:track:79Wou8NwYEFzTyDQudjENF,Diego & Victor Hugo,Desbloqueado - Ao Vivo,Sony Music Entertainment,17,24,23,3093215,79Wou8NwYEFzTyDQudjENF,0.0,0.0,1.0,0.0
25,26,spotify:track:1tYJnXtKLoWVIL4lZOouQG,"Tayrone, Marília Mendonça",Cê Tá Preparada - Ao Vivo,Universal Music Ltda.,20,22,14,3071752,1tYJnXtKLoWVIL4lZOouQG,-0.7622,0.022,0.978,0.0
26,27,spotify:track:2jPACjKR21inTnWeo3eHla,"Sidoka, Intactoz Corp.","Louis V, Menina Linda",Intactoz,27,30,5,2983627,2jPACjKR21inTnWeo3eHla,0.2057,0.0,0.996,0.004
27,28,spotify:track:5F2xRvRFkxDvqdFtUNAEyw,"João Gomes, Vitor Fernandes",Se For Amor,Sua Música,4,21,17,2958089,5F2xRvRFkxDvqdFtUNAEyw,0.9977,0.012,0.768,0.22
28,29,spotify:track:053zWWZDziDJd3U94x8RuP,"Marília Mendonça, Maiara & Maraisa",Todo Mundo Menos Você,Som Livre,29,35,4,2923610,053zWWZDziDJd3U94x8RuP,0.3939,0.0,0.993,0.007
29,30,spotify:track:2R9IrE42Mw4zdUXAEFNiZL,"Zé Felipe, Os Barões Da Pisadinha",Senta Danada,Som Livre,14,27,14,2889984,2R9IrE42Mw4zdUXAEFNiZL,0.802,0.014,0.945,0.04
30,31,spotify:track:6fe5D0ivKnpXFMAnoSRjah,"Vitor e Luan, Henrique & Juliano",Localiza Aí BB,Vitor & Luan,20,26,36,2836335,6fe5D0ivKnpXFMAnoSRjah,-0.5267,0.021,0.979,0.0
31,32,spotify:track:4qsOrxBv09HhNSpsgMRXdC,"Marília Mendonça, Maiara & Maraisa",Esqueça-Me Se For Capaz,Som Livre,32,-1,1,2826283,4qsOrxBv09HhNSpsgMRXdC,0.0,0.0,1.0,0.0
32,33,spotify:track:0FqVtQxRD3HsPltldG5v5M,João Gomes,Aquelas Coisas,Sua Música,3,25,19,2811038,0FqVtQxRD3HsPltldG5v5M,-0.8604,0.039,0.961,0.0
33,34,spotify:track:6Vgn3IEUkWs3d6og029Gtm,Teto,Mustang Preto,Sony Music Entertainment,34,70,2,2699236,6Vgn3IEUkWs3d6og029Gtm,0.941,0.043,0.871,0.086
34,35,spotify:track:1hs2hRwPfyFLoYIf6jY1W7,"Os Barões Da Pisadinha, Maiara & Maraisa",Zero Saudade - Ao Vivo,Sony Music Entertainment,9,28,22,2640745,1hs2hRwPfyFLoYIf6jY1W7,0.7088,0.016,0.954,0.03
35,36,spotify:track:6T6SDJszPbuMCBpSm3aS3G,Japãozin,Carinha de Neném,Sua Música Records,36,39,4,2606250,6T6SDJszPbuMCBpSm3aS3G,0.0,0.0,1.0,0.0
36,37,spotify:track:62d4BfCTUHdOsARRETHLDz,MC Rogerinho,Mete a Louca,Rogerinho,37,58,3,2601487,62d4BfCTUHdOsARRETHLDz,0.0,0.0,1.0,0.0
37,38,spotify:track:53BkPZwlaLbW77uV9BnJkl,"Mc Poze do Rodo, Mainstreet, Ajaxx",Eu Fiz o Jogo Virar,Mainstreet Records,22,34,7,2502892,53BkPZwlaLbW77uV9BnJkl,-0.8481,0.037,0.963,0.0
38,39,spotify:track:6pQKUKBpwr6GhfhcFFFozo,"MC Zaquin, MC Rick",Não Nasceu pra Namorar,Funk Explode Records,5,31,32,2501432,6pQKUKBpwr6GhfhcFFFozo,-0.296,0.007,0.993,0.0
39,40,spotify:track:3V7jLMYvvg4BHi4tmDveNc,"Anitta, Saweetie",Faking Love (feat. Saweetie),Warner Records,40,-1,1,2474963,3V7jLMYvvg4BHi4tmDveNc,-0.7924,0.112,0.783,0.106
40,41,spotify:track:1tdDDOJRdbo1Uz47D1k62G,Dan Ventura,Passinho Debochado,Dan Ventura,27,29,9,2458455,1tdDDOJRdbo1Uz47D1k62G,-0.7149,0.047,0.953,0.0
41,42,spotify:track:3eq6zwPwN5SAw0rZxNHI22,Gusttavo Lima,Não Me Arranha - Ao Vivo,Sony Music Entertainment,42,43,2,2456802,3eq6zwPwN5SAw0rZxNHI22,0.0,0.0,1.0,0.0
42,43,spotify:track:6Lrzxd7ST5oQ6FYKXKH7Ia,"Matheus & Kauan, Zé Vaqueiro",Vagabundo,Universal Music Ltda.,24,33,22,2412955,6Lrzxd7ST5oQ6FYKXKH7Ia,0.6808,0.02,0.943,0.037
43,44,spotify:track:0wRn3ggAY1fIupTaVigdza,"Mc Poze do Rodo, Bielzin, Mainstreet, MC Cabelinho, PL Quest, Neo Beats",A Cara do Crime (Nós Incomoda),Mainstreet Records,17,41,21,2305217,0wRn3ggAY1fIupTaVigdza,-0.9856,0.056,0.944,0.0
44,45,spotify:track:4DWKtQVURjepn8uzBgmwuv,Mc Kevin,Doutora 3,GR6 Music,28,36,22,2232746,4DWKtQVURjepn8uzBgmwuv,-0.9274,0.057,0.943,0.0
45,46,spotify:track:452LVnTBjXYW3guqe3xiqI,Zé Neto & Cristiano,Vamo Tomar Uma,Som Livre,38,38,8,2172782,452LVnTBjXYW3guqe3xiqI,-0.4098,0.056,0.912,0.032
46,47,spotify:track:6RMYuqlTn8777j5arY9zhC,"Brisa Star, Zé Vaqueiro",Cena de Amor,Sony Music Entertainment,37,42,12,2093178,6RMYuqlTn8777j5arY9zhC,0.9982,0.018,0.728,0.254
47,48,spotify:track:3ibiPPqHxdmX4nNp4kNHE9,Wesley Safadão,Passatempo,Som Livre,17,44,24,2064146,3ibiPPqHxdmX4nNp4kNHE9,-0.6189,0.017,0.983,0.0
48,49,spotify:track:41pFFOnh1glVNIlrWOpBjb,"Brisa Star, Thiago Jhonathan (TJ)",Se Joga no Passinho,Brisa Star,10,37,17,2053047,41pFFOnh1glVNIlrWOpBjb,-0.9413,0.065,0.935,0.0
49,50,spotify:track:5PjdY0CKGZdEuoNab3yDmX,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),Columbia,30,48,15,2003176,5PjdY0CKGZdEuoNab3yDmX,0.6182,0.077,0.848,0.075
50,51,spotify:track:3jSG8oE8doxDxmpe5GlFee,Mari Fernandez,"Não, Não Vou",Sony Music Entertainment,1,40,20,1894453,3jSG8oE8doxDxmpe5GlFee,0.7303,0.013,0.96,0.026
51,52,spotify:track:685gjMmRjwLFrtCWtF2sXo,Henrique & Juliano,Rasteira - Ao Vivo,Virgin Music Label And Artist Services (S&D),47,47,5,1840880,685gjMmRjwLFrtCWtF2sXo,-0.4871,0.011,0.989,0.0
52,53,spotify:track:4gvrJnKCKIPiacNsWVQwEU,"CKay, Dj Yo!, AX'EL",love nwantiti (feat. Dj Yo! & AX'EL) - Remix,WM South Africa,48,51,5,1840661,4gvrJnKCKIPiacNsWVQwEU,-0.9702,0.097,0.85,0.053
53,54,spotify:track:3HquWF2pZmWYu3WAEP9Heb,"Fernando & Sorocaba, Tarcísio do Acordeon",Só Não Divulga,Sony Music Entertainment,6,46,34,1828950,3HquWF2pZmWYu3WAEP9Heb,0.0,0.0,1.0,0.0
54,55,spotify:track:6HV630GY0GT3RN2efFRmbP,Jorge & Mateus,Troca,Som Livre,7,45,26,1750104,6HV630GY0GT3RN2efFRmbP,0.0,0.0,1.0,0.0
55,56,spotify:track:07Kp3cAQRY0iPp4ATMoehM,"Mad Dogz, Mari Fernandez",Ficante Fiel,WM Brazil,52,52,13,1712444,07Kp3cAQRY0iPp4ATMoehM,0.0,0.0,1.0,0.0
56,57,spotify:track:6m84TzSTM5nbwZxIxkYHz6,Jorge & Mateus,Namorando Com Saudade,Som Livre,57,60,18,1699117,6m84TzSTM5nbwZxIxkYHz6,-0.5803,0.017,0.983,0.0
57,58,spotify:track:2MZQAvsA7aZDssppBLRxYp,Israel & Rodolffo,Batom de Cereja - Ao Vivo,Som Livre,1,49,37,1629067,2MZQAvsA7aZDssppBLRxYp,-0.7757,0.03,0.97,0.0
58,59,spotify:track:7Ls0AYtBWAJtt7iORFc6zC,"Mc Frog, DJ Lucas Beat",Não Quer Chifre,Mídia Hits Produtora,52,53,11,1598766,7Ls0AYtBWAJtt7iORFc6zC,0.0,0.0,1.0,0.0
59,60,spotify:track:5ItttPiqUksUE240dJ9DT6,"Israel & Rodolffo, Wesley Safadão",Faz Amor Comigo Só Hoje,Som Livre,5,55,21,1560413,5ItttPiqUksUE240dJ9DT6,0.9963,0.021,0.776,0.204
60,61,spotify:track:6AQqsFYtCQi9m7MJcMjGup,"Xand Avião, Zé Vaqueiro",Superação Digital,Som Livre,57,57,9,1542172,6AQqsFYtCQi9m7MJcMjGup,0.6792,0.0,0.979,0.021
61,62,spotify:track:1qxuVUQPbhbp4jDXaN8fJT,L7NNON,Vida Toda - Spotify Singles,Papatunes,62,-1,1,1531980,1qxuVUQPbhbp4jDXaN8fJT,-0.6553,0.014,0.986,0.0
62,63,spotify:track:73ghohUx3BscZn4hQbD35X,"Guilherme & Benuto, Os Barões Da Pisadinha",Faxina (Ao Vivo No Casa Filtr),Sony Music Entertainment,42,63,11,1526536,73ghohUx3BscZn4hQbD35X,0.0,0.0,1.0,0.0
63,64,spotify:track:3Wrjm47oTz2sjIgck11l5e,Måneskin,Beggin',RCA Records Label,11,62,18,1513121,3Wrjm47oTz2sjIgck11l5e,0.9993,0.061,0.651,0.288
64,65,spotify:track:4jMrV2f00zM9ifqJal3CcG,Zé Vaqueiro,Fim da Noite,Sony Music Entertainment,45,56,9,1477831,4jMrV2f00zM9ifqJal3CcG,-0.926,0.07,0.921,0.008
65,66,spotify:track:3CUPWFarYwA0HJQqzje4UD,Vitinho Imperador,Volta Rapariga,Vitinho Imperador,18,59,16,1466661,3CUPWFarYwA0HJQqzje4UD,0.0,0.0,1.0,0.0
66,67,spotify:track:1jwEnLN5hMOwotwXfchUaf,"MD Chefe, DomLaike, Offlei Sounds",Rei Lacoste,OFFLEI SOUNDS,34,50,12,1433835,1jwEnLN5hMOwotwXfchUaf,0.1531,0.068,0.855,0.076
67,68,spotify:track:3QKv1RIrWsLTA63oxscVrZ,João Gomes,Meu Bem,Sua Música,58,61,8,1427661,3QKv1RIrWsLTA63oxscVrZ,0.6124,0.0,0.976,0.024
68,69,spotify:track:7IG7laqVpcvIIULrwWP5SA,"Mc Poze do Rodo, Neo Beats, Mainstreet",Vida Louca,Mainstreet Records,6,67,29,1424780,7IG7laqVpcvIIULrwWP5SA,-0.5267,0.03,0.952,0.018
69,70,spotify:track:1SC5rEoYDGUK4NfG82494W,Lil Nas X,MONTERO (Call Me By Your Name),Columbia,15,69,30,1408590,1SC5rEoYDGUK4NfG82494W,-0.7321,0.096,0.801,0.102
70,71,spotify:track:1QiZYlh3oZg3zgn8eS99aB,João Gomes,Mete Um Block Nele,Sua Música,33,66,17,1360722,1QiZYlh3oZg3zgn8eS99aB,-0.959,0.064,0.936,0.0
71,72,spotify:track:3ZBVlZVOynUEw2Aphgt2cN,Zé Vaqueiro,Metade de um Abraço,Sony Music Entertainment,72,75,3,1351244,3ZBVlZVOynUEw2Aphgt2cN,-0.7059,0.025,0.968,0.006
72,73,spotify:track:142YjJNOuXjzeSDnB1ujw1,MC Levin,Sua amiga deu,WM Brazil,63,68,6,1349915,142YjJNOuXjzeSDnB1ujw1,0.0,0.0,1.0,0.0
73,74,spotify:track:6Uj1ctrBOjOas8xZXGqKk4,Doja Cat,Woman,Kemosabe Records/RCA Records,48,78,11,1305775,6Uj1ctrBOjOas8xZXGqKk4,0.951,0.053,0.852,0.095
74,75,spotify:track:0qxLQ6opocOGyFnlXqJ53x,"Mc Davi, Mc Pedrinho, Mc Don Juan",Bipolar,GR6 Music,1,72,26,1300997,0qxLQ6opocOGyFnlXqJ53x,0.0,0.0,1.0,0.0
75,76,spotify:track:2aqqXrjrPdRHU9uSeRmL3C,"Mc Pepeu, DJ Swat",Menina Se Prepara,Doug Filmes,34,71,17,1288096,2aqqXrjrPdRHU9uSeRmL3C,-0.9816,0.025,0.968,0.007
76,77,spotify:track:7hU3IHwjX150XLoTVmjD0q,LISA,MONEY,YG Entertainment/Interscope Records,77,86,4,1279591,7hU3IHwjX150XLoTVmjD0q,0.9045,0.113,0.749,0.137
77,78,spotify:track:6Aw11M9NT2tBeEj3mPKrjy,"Diego & Victor Hugo, Bruno & Marrone",Facas - Ao Vivo,Sony Music Entertainment,3,77,53,1265995,6Aw11M9NT2tBeEj3mPKrjy,0.0,0.0,1.0,0.0
78,79,spotify:track:6vnKRiOjUjYT59xl4awHTx,Guilherme & Benuto,Sigilo - Ao Vivo,Sony Music Entertainment,41,76,31,1260100,6vnKRiOjUjYT59xl4awHTx,0.4753,0.024,0.928,0.047
79,80,spotify:track:297PAlIk1PSDeZFkdC4WIe,Marcynho Sensação,Viela,FPS Music Digital,60,73,11,1252942,297PAlIk1PSDeZFkdC4WIe,-0.9641,0.037,0.955,0.008
80,81,spotify:track:7kwOvJqT8zHXQ4NYUZQ6W2,Gustavo Mioto,Não Parei De Sofrer,Universal Music Ltda.,62,65,17,1242585,7kwOvJqT8zHXQ4NYUZQ6W2,0.0,0.0,1.0,0.0
81,82,spotify:track:3Vi5XqYrmQgOYBajMWSvCi,Doja Cat,Need to Know,Kemosabe Records/RCA Records,50,81,15,1230114,3Vi5XqYrmQgOYBajMWSvCi,0.9816,0.12,0.695,0.185
82,83,spotify:track:2YBKO08Wkc3eP5JdUSwng8,João Gomes,Eu Tenho a Senha,Sua Música,23,74,18,1225193,2YBKO08Wkc3eP5JdUSwng8,0.5216,0.006,0.981,0.014
83,84,spotify:track:46HNZY1i7O6jwTA7Slo2PI,"Coldplay, BTS",My Universe,Parlophone UK,57,83,4,1216276,46HNZY1i7O6jwTA7Slo2PI,0.833,0.006,0.948,0.046
84,85,spotify:track:7vCvUJyjMxRkPeo19nxmuk,Hugo & Guilherme,Coração Na Cama - Ao Vivo,Som Livre,5,64,47,1209488,7vCvUJyjMxRkPeo19nxmuk,0.0,0.0,1.0,0.0
85,86,spotify:track:6giaOyDFbE4J8iclhCdW7E,"Pineapple StormTv, Azzy, MC Ryan SP, Chris MC, Xamã, Lourena, L7NNON, Cynthia Luz, Mc Poze do Rodo, Salve Malak, Hunter",Poesia Acústica 11: Nada Mudou,Pineapple StormTV,12,85,18,1187060,6giaOyDFbE4J8iclhCdW7E,0.9985,0.014,0.944,0.042
86,87,spotify:track:17UfXrL7Run3GyZJW4uRjC,Jorge & Mateus,Paradigmas,Som Livre,7,80,39,1185765,17UfXrL7Run3GyZJW4uRjC,-0.4871,0.052,0.919,0.029
87,88,spotify:track:1YGLrVineKYS0UzvBAA3gH,Clarissa,nada contra (ciúme),Olga Music,74,89,5,1125521,1YGLrVineKYS0UzvBAA3gH,0.0,0.0,1.0,0.0
88,89,spotify:track:68qqVn5kHBv4zc45SDGLnh,"Filipe Ret, L7NNON, Chris Beats Zn",Corte Americano,Som Livre,60,95,26,1123566,68qqVn5kHBv4zc45SDGLnh,-0.8779,0.036,0.964,0.0
89,90,spotify:track:7gMWTBRgB5CZdNDSuweCyr,"Costa Gold, Kawe, André Nine",Se Essa Bunda,Som Livre,9,54,12,1099744,7gMWTBRgB5CZdNDSuweCyr,-0.9542,0.031,0.963,0.007
90,91,spotify:track:2rFQnkqRVcpKkMj1oLPMyb,Israel & Rodolffo,Melhor Que Muita Gente,Som Livre,84,84,8,1092259,2rFQnkqRVcpKkMj1oLPMyb,0.0,0.0,1.0,0.0
91,92,spotify:track:5AhnPqydkYbZAp4NkyJ7ED,"PEDRO SAMPAIO, Luísa Sonza",ATENÇÃO,WM Brazil,15,100,23,1080138,5AhnPqydkYbZAp4NkyJ7ED,-0.8787,0.102,0.823,0.075
92,93,spotify:track:5UmwpS5SHeaKNCA7bGpJRe,"Os Barões Da Pisadinha, Jorge",Quero Ver é Me Esquecer (feat. Jorge) - Ao Vivo,Sony Music Entertainment,7,82,35,1078760,5UmwpS5SHeaKNCA7bGpJRe,0.0,0.0,1.0,0.0
93,94,spotify:track:4AAIAVjSyiq1N7SXKkwXZe,Marília Mendonça,Troca de Calçada,Som Livre,7,88,38,1068684,4AAIAVjSyiq1N7SXKkwXZe,0.0,0.0,1.0,0.0
94,95,spotify:track:3uz2TYNawZPRCFWrz5Gmzh,WIU,Lágrimas de Crocodilo,30PRAUM,95,99,2,1066182,3uz2TYNawZPRCFWrz5Gmzh,-0.9676,0.059,0.941,0.0
95,96,spotify:track:1d7AtPeraWVsvI4U1YTHt1,Max e Luan,Vestido Coladinho,Max e Luan,96,105,3,1048245,1d7AtPeraWVsvI4U1YTHt1,0.0,0.0,1.0,0.0
96,97,spotify:track:0NvVVP3Q0oSbfBUZ48vCHs,"MD Chefe, Offlei Sounds",Tiffany,OFFLEI SOUNDS,91,96,5,1045743,0NvVVP3Q0oSbfBUZ48vCHs,0.9231,0.041,0.879,0.08
97,98,spotify:track:6MQrN9fclpvR4nf0uJrG1x,"MC Joãozinho VT, MC Ryan SP, DJ 900, Mc Don Juan, Mc Pedrinho, Mc Kelvinho, DJ BOY",Vou de Lala,GR6 Music,94,118,10,1039760,6MQrN9fclpvR4nf0uJrG1x,-0.9456,0.048,0.936,0.016
98,99,spotify:track:4ZtFanR9U6ndgddUvNcjcG,Olivia Rodrigo,good 4 u,Olivia Rodrigo PS,7,104,23,1038965,4ZtFanR9U6ndgddUvNcjcG,0.9987,0.063,0.67,0.267
99,100,spotify:track:5uvEyd73MMFvW2WuEghabn,"MC L da Vinte, Mc Kaio",Colocando Nela,Funk Explode Records,72,97,8,1036194,5uvEyd73MMFvW2WuEghabn,0.0,0.0,1.0,0.0
100,101,spotify:track:0KkpG6b73QfIjeZDqjLwxW,"DENNIS, Gusttavo Lima",Lágrima por Lágrima (feat. Gusttavo Lima) - Ao Vivo,Sony Music Entertainment,72,98,11,1027168,0KkpG6b73QfIjeZDqjLwxW,0.0,0.0,1.0,0.0
101,102,spotify:track:1gqZjpNPd6UrV8ZGyKPjDw,Henrique & Juliano,Até A Próxima Vida - Ao Vivo,Virgin Music Label And Artist Services (S&D),87,87,5,1024628,1gqZjpNPd6UrV8ZGyKPjDw,0.8672,0.006,0.95,0.044
102,103,spotify:track:7xi4XR5EIOU6OHdIydLMjT,"Murilo Huff, Jorge",Uma Ex (Ao Vivo),Artinvox,65,109,37,1018126,7xi4XR5EIOU6OHdIydLMjT,0.0,0.0,1.0,0.0
103,104,spotify:track:0m6XpDgZSyqyCg0HKOCaO8,"Douglas & Vinicius, Zé Neto & Cristiano",Estelionato Afetivo - Ao Vivo,Virgin Music Label And Artist Services (S&D),94,94,4,1015305,0m6XpDgZSyqyCg0HKOCaO8,-0.8402,0.035,0.965,0.0
104,105,spotify:track:2xebCnKCjYWBhJ4Ai8hO5E,"Mc Davi, MC Marks, MC Ryan SP, Mc Kevin, Mc Don Juan, MC Hariel, MC G15, Mc Phe Cachorrera, Gaab, MC Menor da VG, MC Kapela",Set dos Casados,GR6 Music,105,176,2,1010500,2xebCnKCjYWBhJ4Ai8hO5E,-0.8299,0.019,0.972,0.009
105,106,spotify:track:6PQ88X9TkUIAUIZJHW2upE,Ed Sheeran,Bad Habits,Atlantic Records UK,67,116,17,1008690,6PQ88X9TkUIAUIZJHW2upE,-0.9958,0.199,0.711,0.09
106,107,spotify:track:4RVwu0g32PAqgUiJoXsdF8,Billie Eilish,Happier Than Ever,Darkroom/Interscope Records,36,102,12,1007776,4RVwu0g32PAqgUiJoXsdF8,-0.9888,0.18,0.708,0.112
107,108,spotify:track:6zSpb8dQRaw0M1dK8PBwQz,"Elton John, Dua Lipa, PNAU",Cold Heart - PNAU Remix,EMI,108,117,6,980149,6zSpb8dQRaw0M1dK8PBwQz,0.9803,0.027,0.868,0.105
108,109,spotify:track:6UelLqGlWMcVH1E5c4H7lY,Harry Styles,Watermelon Sugar,Columbia,27,127,89,977283,6UelLqGlWMcVH1E5c4H7lY,0.9584,0.0,0.912,0.088
109,110,spotify:track:07AQkmp456NpEnT8HR7WLy,"Teto, Matuê",M4,30PRAUM,6,119,44,975216,07AQkmp456NpEnT8HR7WLy,0.5908,0.058,0.889,0.053
110,111,spotify:track:6m187iACTSAZDYMaV0klqj,L7NNON,Freio da Blazer,Papatunes,38,120,37,974199,6m187iACTSAZDYMaV0klqj,0.3736,0.024,0.945,0.031
111,112,spotify:track:56kClQGx58w4meMz1JwQvB,"Bruno & Marrone, Wesley Safadão",Último Beijo,Worldshow Promoções e Eventos,14,111,46,970715,56kClQGx58w4meMz1JwQvB,0.9517,0.0,0.941,0.059
112,113,spotify:track:456hS1uLvaApIdoMyqg9e4,MC Ryan SP,Google da Minha Vida,GR6 Music,113,124,4,966296,456hS1uLvaApIdoMyqg9e4,-0.1027,0.02,0.968,0.013
113,114,spotify:track:58pgi1RpcU2fVJsxhm7BIr,Raí Saia Rodada,Tapão Na Raba,Som Livre,1,92,38,964678,58pgi1RpcU2fVJsxhm7BIr,-0.6808,0.072,0.896,0.033
114,115,spotify:track:5r9CZJMoMmxio2AnJdxuDS,"Grupo Menos É Mais, Di Propósito, Vou Zuar",Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo,Som Livre,21,103,72,964260,5r9CZJMoMmxio2AnJdxuDS,0.0,0.0,1.0,0.0
115,116,spotify:track:2G3pr93yMNJ2HcL028dTxt,"Taty pink, Romeu",Antes de Ir,Administração Mídias Brasil,100,101,9,957579,2G3pr93yMNJ2HcL028dTxt,-0.9488,0.068,0.893,0.038
116,117,spotify:track:0V671zjVuEoXIQDooIsefn,João Gomes,Ela Não Vai Voltar,Sua Música,80,108,5,954030,0V671zjVuEoXIQDooIsefn,0.9825,0.018,0.898,0.085
117,118,spotify:track:77rIMl1WIrLf4ZDKFYZ4ji,"Clayton & Romário, Jorge & Mateus",Água Nos Zói - Ao Vivo,Virgin Music Label And Artist Services (S&D),118,-1,1,953028,77rIMl1WIrLf4ZDKFYZ4ji,0.0,0.0,1.0,0.0
