,rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,ID,compound,neg,neu,pos
0,1,spotify:track:4qsOrxBv09HhNSpsgMRXdC,"Marília Mendonça, Maiara & Maraisa",Esqueça-Me Se For Capaz,Som Livre,1,1,6,7654886,4qsOrxBv09HhNSpsgMRXdC,0.0,0.0,1.0,0.0
1,2,spotify:track:053zWWZDziDJd3U94x8RuP,"Marília Mendonça, Maiara & Maraisa",Todo Mundo Menos Você,Som Livre,2,2,9,6752729,053zWWZDziDJd3U94x8RuP,0.3939,0.0,0.993,0.007
2,3,spotify:track:3YvE7uo4ffseBoJPh8IhHp,"Marília Mendonça, Maiara & Maraisa",Presepada,Som Livre,3,10,3,6096006,3YvE7uo4ffseBoJPh8IhHp,0.0,0.017,0.972,0.011
3,4,spotify:track:4u06FbRh6FvV2FQZkouzCw,Henrique & Juliano,Arranhão - Ao Vivo,Virgin Music Label And Artist Services (S&D),1,8,16,5994995,4u06FbRh6FvV2FQZkouzCw,0.0,0.0,1.0,0.0
4,5,spotify:track:4fSHADbZbhpZCT9oJpxwbP,"Paulo Pires, Mc Danny, Marcynho Sensação",Ameaça,Paulo Pires,4,4,6,5977704,4fSHADbZbhpZCT9oJpxwbP,-0.8299,0.028,0.972,0.0
5,6,spotify:track:1c4htMHiolERc0YJvZNdlc,"George Henrique & Rodrigo, Marília Mendonça",Vai Lá Em Casa Hoje,Worldshow Promoções e Eventos,6,19,5,5941592,1c4htMHiolERc0YJvZNdlc,0.0,0.0,1.0,0.0
6,7,spotify:track:2wG1R0uDFwyobcWzVssC1J,PEDRO SAMPAIO,GALOPA,WM Brazil,4,5,10,5871293,2wG1R0uDFwyobcWzVssC1J,-0.6808,0.032,0.96,0.008
7,8,spotify:track:2RGIuYTsyyHoOCqW0krvNE,"Avine Vinny, Matheus Fernandes",Coração Cachorro,Sony Music Entertainment,1,3,9,5741482,2RGIuYTsyyHoOCqW0krvNE,0.0,0.0,1.0,0.0
8,9,spotify:track:0JdkDCdrhMOaeXjIZdeBXN,"MC Levin, DJ Nikolas Alves Exclusive, DJ Kaioken, DJ Gege",Ela me Falou Que Quer Rave,Ritmo dos Fluxos Records,6,6,4,5333659,0JdkDCdrhMOaeXjIZdeBXN,0.9837,0.067,0.825,0.107
9,10,spotify:track:4kGdnA7FzSVsXC29LPghej,"Zé Felipe, Marcynho Sensação",Revoada No Colchão,Som Livre,3,7,10,4843172,4kGdnA7FzSVsXC29LPghej,-0.9081,0.045,0.955,0.0
10,11,spotify:track:5VTjBl3ddZEiG2LrH4VzyR,"Zé Felipe, Mc Danny",Toma Toma Vapo Vapo,Som Livre,11,39,2,4689598,5VTjBl3ddZEiG2LrH4VzyR,0.5267,0.018,0.961,0.021
11,12,spotify:track:7xVSNhAUQhUIpwfR6lTOwA,Marina Sena,Por Supuesto,Alá Comunicação e Cultura,10,11,5,4430106,7xVSNhAUQhUIpwfR6lTOwA,-0.8957,0.055,0.933,0.011
12,13,spotify:track:7pvrsbBKUQI2QmA74WCJa5,Zé Neto & Cristiano,Ela e Ela,Som Livre,3,17,13,4346793,7pvrsbBKUQI2QmA74WCJa5,0.9953,0.016,0.78,0.204
13,14,spotify:track:5Q0ZnQjk4lQpScX7ujswun,Henrique & Juliano,A Maior Saudade - Ao Vivo,Virgin Music Label And Artist Services (S&D),11,20,12,4051736,5Q0ZnQjk4lQpScX7ujswun,0.8402,0.0,0.968,0.032
